District,Year,Taluka,Rural/Urban,Normal Weight,Moderate Acute Malnutrition,Severe Acute Malnutrition
Dharashiv,2019,Paranda,Total,90.76,8.13,1.1
Dharashiv,2019,Bhum,Rural,94.1,4.76,1.14
Dharashiv,2019,Bhum,Urban,94.85,3.68,1.47
Dharashiv,2019,Bhum,Total,94.18,4.65,1.17
Dharashiv,2019,Washi,Rural,89.19,8.96,1.85
Dharashiv,2019,Washi,Urban,,,
Dharashiv,2019,Washi,Total,89.19,8.96,1.85
Dharashiv,2019,Kalamb,Rural,98.37,1.46,0.17
Dharashiv,2019,Kalamb,Urban,95.94,2.67,1.38
Dharashiv,2019,Kalamb,Total,98.19,1.55,0.26
Dharashiv,2019,Dharashiv,Rural,86.83,11.07,2.09
Dharashiv,2019,Dharashiv,Urban,93.07,4.81,2.12
Dharashiv,2019,Dharashiv,Total,88.26,9.65,2.1
Dharashiv,2019,Tuljapur,Rural,97.57,2.27,0.17
Dharashiv,2019,Tuljapur,Urban,95.79,3.47,0.73
Dharashiv,2019,Tuljapur,Total,97.27,2.47,0.26
Dharashiv,2019,Lohara,Rural,99.04,0.9,0.06
Dharashiv,2019,Lohara,Urban,,,
Dharashiv,2019,Lohara,Total,99.04,0.9,0.06
Dharashiv,2019,Umaraga,Rural,91.87,6.94,1.2
Dharashiv,2019,Umaraga,Urban,92.99,4.82,2.2
Dharashiv,2019,Umaraga,Total,91.95,6.78,1.27
Dharashiv,2020,Paranda,Rural,92.19,6.9,0.91
Dharashiv,2020,Paranda,Urban,96.92,2.64,0.43
Dharashiv,2020,Paranda,Total,93,6.17,0.83
Dharashiv,2020,Bhum,Rural,95.71,3.57,0.72
Dharashiv,2020,Bhum,Urban,95.79,4.07,0.14
Dharashiv,2020,Bhum,Total,95.72,3.61,0.67
Dharashiv,2020,Washi,Rural,91.79,7.27,0.94
Dharashiv,2020,Washi,Urban,,,
Dharashiv,2020,Washi,Total,91.79,7.27,0.94
Dharashiv,2020,Kalamb,Rural,99.09,0.84,0.07
Dharashiv,2020,Kalamb,Urban,95.6,4.15,0.25
Dharashiv,2020,Kalamb,Total,98.88,1.04,0.08
Dharashiv,2020,Dharashiv,Rural,87.36,10.81,1.83
Dharashiv,2020,Dharashiv,Urban,91.29,8.11,0.61
Dharashiv,2020,Dharashiv,Total,88.39,10.1,1.51
Dharashiv,2020,Tuljapur,Rural,98.91,0.97,0.12
Dharashiv,2020,Tuljapur,Urban,87.95,11.63,0.43
Dharashiv,2020,Tuljapur,Total,96.9,2.93,0.17
Dharashiv,2020,Lohara,Rural,96.07,3.45,0.48
Dharashiv,2020,Lohara,Urban,,,
Dharashiv,2020,Lohara,Total,96.07,3.45,0.48
Dharashiv,2020,Umaraga,Rural,92.29,6.66,1.05
Dharashiv,2020,Umaraga,Urban,93.35,5.54,1.11
Dharashiv,2020,Umaraga,Total,92.37,6.57,1.06
Dharashiv,2021,Paranda,Rural,91.33,7.59,1.07
Dharashiv,2021,Paranda,Urban,97.84,1.47,0.7
Dharashiv,2021,Paranda,Total,92.27,6.71,1.02
Dharashiv,2021,Bhum,Rural,94.89,4.44,0.67
Dharashiv,2021,Bhum,Urban,98.04,1.09,0.87
Dharashiv,2021,Bhum,Total,95.22,4.09,0.69
Dharashiv,2021,Washi,Rural,94.45,4.74,0.82
Dharashiv,2021,Washi,Urban,,,
Dharashiv,2021,Washi,Total,94.45,4.74,0.82
Dharashiv,2021,Kalamb,Rural,91.02,7.86,1.12
Dharashiv,2021,Kalamb,Urban,98.09,1.12,0.79
Dharashiv,2021,Kalamb,Total,91.49,7.41,1.1
Dharashiv,2021,Dharashiv,Rural,91.35,7.44,1.21
Dharashiv,2021,Dharashiv,Urban,97.24,1.26,1.5
Dharashiv,2021,Dharashiv,Total,92.57,6.16,1.27
Dharashiv,2021,Tuljapur,Rural,92.84,6.38,0.78
Dharashiv,2021,Tuljapur,Urban,97.43,1.87,0.71
Dharashiv,2021,Tuljapur,Total,93.46,5.78,0.77
Dharashiv,2021,Lohara,Rural,95.31,3.92,0.65
Dharashiv,2021,Lohara,Urban,,,
Dharashiv,2021,Lohara,Total,95.42,3.93,0.65
Dharashiv,2021,Umaraga,Rural,92.97,6.11,0.92
Dharashiv,2021,Umaraga,Urban,96.41,2.69,0.9
Dharashiv,2021,Umaraga,Total,93.27,5.81,0.92
Palghar,2014,Talasari,Rural,85.26,12.35,2.39
Palghar,2014,Talasari,Urban,,,
Palghar,2014,Talasari,Total,85.26,12.35,2.39
Palghar,2014,Dahanu,Rural,88.66,9.74,1.6
Palghar,2014,Dahanu,Urban,,,
Palghar,2014,Dahanu,Total,88.66,9.74,1.6
Palghar,2014,Vikramgad,Rural,79.22,17.98,2.81
Palghar,2014,Vikramgad,Urban,,,
Palghar,2014,Vikramgad,Total,79.22,17.98,2.81
Palghar,2014,Javhar,Rural,50.69,37.38,11.92
Palghar,2014,Javhar,Urban,,,
Palghar,2014,Javhar,Total,50.69,37.38,11.92
Palghar,2014,Mokhada,Rural,78.18,19.18,2.64
Palghar,2014,Mokhada,Urban,,,
Palghar,2014,Mokhada,Total,78.18,19.18,2.64
Palghar,2014,Wada,Rural,58.2,35.49,6.31
Palghar,2014,Wada,Urban,,,
Palghar,2014,Wada,Total,58.2,35.49,6.31
Palghar,2014,Palghar,Rural,65.77,27.24,6.99
Palghar,2014,Palghar,Urban,,,
Palghar,2014,Palghar,Total,65.77,27.24,6.99
Palghar,2014,Vasai,Rural,85.16,11.21,3.63
Palghar,2014,Vasai,Urban,,,
Palghar,2014,Vasai,Total,85.16,11.21,3.63
Palghar,2015,Talasari,Rural,85.06,12.9,2.04
Palghar,2015,Talasari,Urban,,,
Palghar,2015,Talasari,Total,85.06,12.9,2.04
Palghar,2015,Dahanu,Rural,89.41,9.25,1.34
Palghar,2015,Dahanu,Urban,,,
Palghar,2015,Dahanu,Total,89.41,9.25,1.34
Palghar,2015,Vikramgad,Rural,77.23,19.59,3.17
Palghar,2015,Vikramgad,Urban,,,
Palghar,2015,Vikramgad,Total,77.23,19.59,3.17
Palghar,2015,Javhar,Rural,54.02,35.89,10.1
Palghar,2015,Javhar,Urban,,,
Palghar,2015,Javhar,Total,54.02,35.89,10.1
Palghar,2015,Mokhada,Rural,76.75,20.69,2.56
Palghar,2015,Mokhada,Urban,,,
Palghar,2015,Mokhada,Total,76.75,20.69,2.56
Palghar,2015,Wada,Rural,61.16,33.93,4.91
Palghar,2015,Wada,Urban,,,
Palghar,2015,Wada,Total,61.16,33.93,4.91
Palghar,2015,Palghar,Rural,66.44,28.06,5.5
Palghar,2015,Palghar,Urban,,,
Palghar,2015,Palghar,Total,66.44,28.06,5.5
Palghar,2015,Vasai,Rural,81.22,14.08,4.69
Palghar,2015,Vasai,Urban,,,
Palghar,2015,Vasai,Total,81.22,14.08,4.69
Palghar,2016,Talasari,Rural,76.95,20.77,2.28
Palghar,2016,Talasari,Urban,,,
Palghar,2016,Talasari,Total,76.95,20.77,2.28
Palghar,2016,Dahanu,Rural,76.25,20.48,3.28
Palghar,2016,Dahanu,Urban,,,
Palghar,2016,Dahanu,Total,76.25,20.48,3.28
Palghar,2016,Vikramgad,Rural,61.62,30.77,7.62
Palghar,2016,Vikramgad,Urban,,,
Palghar,2016,Vikramgad,Total,61.62,30.77,7.62
Palghar,2016,Javhar,Rural,53.49,35.77,10.74
Palghar,2016,Javhar,Urban,,,
Palghar,2016,Javhar,Total,53.49,35.77,10.74
Palghar,2016,Mokhada,Rural,58.63,35.37,5.99
Palghar,2016,Mokhada,Urban,,,
Palghar,2016,Mokhada,Total,58.63,35.37,5.99
Palghar,2016,Wada,Rural,79.3,16.11,4.6
Palghar,2016,Wada,Urban,,,
Palghar,2016,Wada,Total,79.3,16.11,4.6
Palghar,2016,Palghar,Rural,86.01,12.3,1.69
Palghar,2016,Palghar,Urban,,,
Palghar,2016,Palghar,Total,86.01,12.3,1.69
Palghar,2016,Vasai,Rural,89.83,8.78,1.39
Palghar,2016,Vasai,Urban,85.34,14.13,0.53
Palghar,2016,Vasai,Total,89,9.77,1.23
Palghar,2017,Talasari,Rural,75.48,21.56,2.96
Palghar,2017,Talasari,Urban,,,
Palghar,2017,Talasari,Total,75.48,21.56,2.96
Palghar,2017,Dahanu,Rural,75.74,20.36,3.9
Palghar,2017,Dahanu,Urban,,,
Palghar,2017,Dahanu,Total,75.74,20.36,3.9
Palghar,2017,Vikramgad,Rural,63.73,29.32,6.96
Palghar,2017,Vikramgad,Urban,,,
Palghar,2017,Vikramgad,Total,63.73,29.32,6.96
Palghar,2017,Javhar,Rural,54.79,35.74,9.47
Palghar,2017,Javhar,Urban,,,
Palghar,2017,Javhar,Total,54.79,35.74,9.47
Palghar,2017,Mokhada,Rural,60.56,34.19,5.25
Palghar,2017,Mokhada,Urban,,,
Palghar,2017,Mokhada,Total,60.56,34.19,5.25
Palghar,2017,Wada,Rural,79.79,16.12,4.09
Palghar,2017,Wada,Urban,,,
Palghar,2017,Wada,Total,79.79,16.12,4.09
Palghar,2017,Palghar,Rural,86.4,12.05,1.55
Palghar,2017,Palghar,Urban,,,
Palghar,2017,Palghar,Total,86.4,12.05,1.55
Palghar,2017,Vasai,Rural,88.99,9.62,1.39
Palghar,2017,Vasai,Urban,88.55,10.84,0.62
Palghar,2017,Vasai,Total,88.9,9.88,1.23
Palghar,2018,Talasari,Rural,75.47,22.09,2.44
Palghar,2018,Talasari,Urban,,,
Palghar,2018,Talasari,Total,75.47,22.09,2.44
Palghar,2018,Dahanu,Rural,76.22,20.43,3.36
Palghar,2018,Dahanu,Urban,,,
Palghar,2018,Dahanu,Total,76.22,20.43,3.36
Palghar,2018,Vikramgad,Rural,62.28,31.45,6.27
Palghar,2018,Vikramgad,Urban,,,
Palghar,2018,Vikramgad,Total,62.28,31.45,6.27
Palghar,2018,Javhar,Rural,54.22,35.67,10.11
Palghar,2018,Javhar,Urban,,,
Palghar,2018,Javhar,Total,54.22,35.67,10.11
Palghar,2018,Mokhada,Rural,61.16,34.67,4.18
Palghar,2018,Mokhada,Urban,,,
Palghar,2018,Mokhada,Total,61.16,34.67,4.18
Palghar,2018,Wada,Rural,80.42,15.59,3.99
Palghar,2018,Wada,Urban,,,
Palghar,2018,Wada,Total,80.42,15.59,3.99
Palghar,2018,Palghar,Rural,86.82,11.96,1.21
Palghar,2018,Palghar,Urban,,,
Palghar,2018,Palghar,Total,86.82,11.96,1.21
Palghar,2018,Vasai,Rural,90.34,8.46,1.19
Palghar,2018,Vasai,Urban,78.41,20.82,0.77
Palghar,2018,Vasai,Total,87.95,10.94,1.11
Palghar,2019,Talasari,Rural,70.24,25.45,4.31
Palghar,2019,Talasari,Urban,,,
Palghar,2019,Talasari,Total,70.24,25.45,4.31
Palghar,2019,Dahanu,Rural,74.1,21.68,4.22
Palghar,2019,Dahanu,Urban,,,
Palghar,2019,Dahanu,Total,74.1,21.68,4.22
Palghar,2019,Vikramgad,Rural,60.61,31.11,8.28
Palghar,2019,Vikramgad,Urban,,,
Palghar,2019,Vikramgad,Total,60.61,31.11,8.28
Palghar,2019,Javhar,Rural,53.56,35.46,10.98
Palghar,2019,Javhar,Urban,,,
Palghar,2019,Javhar,Total,53.56,35.46,10.98
Palghar,2019,Mokhada,Rural,63.35,31.9,4.75
Palghar,2019,Mokhada,Urban,,,
Palghar,2019,Mokhada,Total,63.35,31.9,4.75
Palghar,2019,Wada,Rural,77.84,17.58,4.58
Palghar,2019,Wada,Urban,,,
Palghar,2019,Wada,Total,77.84,17.58,4.58
Palghar,2019,Palghar,Rural,87.77,11.04,1.19
Palghar,2019,Palghar,Urban,,,
Palghar,2019,Palghar,Total,87.77,11.04,1.19
Palghar,2019,Vasai,Rural,88.07,10.16,1.77
Palghar,2019,Vasai,Urban,78.19,20.92,0.89
Palghar,2019,Vasai,Total,86.02,12.39,1.59
Palghar,2020,Talasari,Rural,70.24,25.45,4.31
Palghar,2020,Talasari,Urban,,,
Palghar,2020,Talasari,Total,70.24,25.45,4.31
Palghar,2020,Dahanu,Rural,74.1,21.68,4.22
Palghar,2020,Dahanu,Urban,,,
Palghar,2020,Dahanu,Total,74.1,21.68,4.22
Palghar,2020,Vikramgad,Rural,60.61,31.11,8.28
Palghar,2020,Vikramgad,Urban,,,
Palghar,2020,Vikramgad,Total,60.61,31.11,8.28
Palghar,2020,Javhar,Rural,53.56,35.46,10.98
Palghar,2020,Javhar,Urban,,,
Palghar,2020,Javhar,Total,53.56,35.46,10.98
Palghar,2020,Mokhada,Rural,63.35,31.9,4.75
Palghar,2020,Mokhada,Urban,,,
Palghar,2020,Mokhada,Total,63.35,31.9,4.75
Palghar,2020,Wada,Rural,77.31,17.46,4.54
Palghar,2020,Wada,Urban,,,
Palghar,2020,Wada,Total,77.31,17.46,4.54
Palghar,2020,Palghar,Rural,87.77,11.04,1.19
Palghar,2020,Palghar,Urban,,,
Palghar,2020,Palghar,Total,87.77,11.04,1.19
Palghar,2020,Vasai,Rural,88.07,10.16,1.77
Palghar,2020,Vasai,Urban,78.19,20.92,0.89
Palghar,2020,Vasai,Total,86.02,12.39,1.59
Palghar,2021,Talasari,Rural,72.17,24.95,2.89
Palghar,2021,Talasari,Urban,,,
Palghar,2021,Talasari,Total,72.17,24.95,2.89
Palghar,2021,Dahanu,Rural,75.38,20.83,3.79
Palghar,2021,Dahanu,Urban,,,
Palghar,2021,Dahanu,Total,75.38,20.83,3.79
Palghar,2021,Vikramgad,Rural,62.26,31.53,6.21
Palghar,2021,Vikramgad,Urban,,,
Palghar,2021,Vikramgad,Total,62.26,31.53,6.21
Palghar,2021,Javhar,Rural,54.39,35.93,9.68
Palghar,2021,Javhar,Urban,,,
Palghar,2021,Javhar,Total,54.39,35.93,9.68
Palghar,2021,Mokhada,Rural,69.22,26.6,4.18
Palghar,2021,Mokhada,Urban,,,
Palghar,2021,Mokhada,Total,69.22,26.6,4.18
Palghar,2021,Wada,Rural,80.32,15.68,4
Palghar,2021,Wada,Urban,,,
Palghar,2021,Wada,Total,80.32,15.68,4
Palghar,2021,Palghar,Rural,86.91,12.22,0.87
Palghar,2021,Palghar,Urban,,,
Palghar,2021,Palghar,Total,86.91,12.22,0.87
Palghar,2021,Vasai,Rural,89.95,9.03,1.02
Palghar,2021,Vasai,Urban,87.74,11.88,0.38
Palghar,2021,Vasai,Total,89.42,9.71,0.87
Parbhani,2013,Selu,Rural,94.14,4.33,1.53
Parbhani,2013,Selu,Urban,85.19,12.07,2.74
Parbhani,2013,Selu,Total,93.49,4.89,1.62
Parbhani,2013,Jintur,Rural,95.07,3.91,1.02
Parbhani,2013,Jintur,Urban,86.65,11.7,1.65
Parbhani,2013,Jintur,Total,94.89,4.07,1.03
Parbhani,2013,Parbhani,Rural,93.43,5.27,1.3
Parbhani,2013,Parbhani,Urban,85.71,11.83,2.46
Parbhani,2013,Parbhani,Total,91.51,6.9,1.59
Parbhani,2013,Manvat,Rural,96.41,2.72,0.87
Parbhani,2013,Manvat,Urban,83.5,12.87,3.63
Parbhani,2013,Manvat,Total,95.95,3.09,0.97
Parbhani,2013,Pathari,Rural,95.15,3.65,1.2
Parbhani,2013,Pathari,Urban,83.96,12.97,3.07
Parbhani,2013,Pathari,Total,94.85,3.9,1.25
Parbhani,2013,Sonpeth,Rural,94.49,4.42,1.1
Parbhani,2013,Sonpeth,Urban,85.91,11.41,2.68
Parbhani,2013,Sonpeth,Total,93.98,4.83,1.19
Parbhani,2013,Gangakhed,Rural,96.51,2.63,0.86
Parbhani,2013,Gangakhed,Urban,84.24,13.1,2.66
Parbhani,2013,Gangakhed,Total,95.34,3.63,1.03
Parbhani,2013,Palam,Rural,93.54,5.41,1.05
Parbhani,2013,Palam,Urban,,,
Parbhani,2013,Palam,Total,93.54,5.41,1.05
Parbhani,2013,Purna,Rural,92.77,5.96,1.27
Parbhani,2013,Purna,Urban,85.84,11.29,2.87
Parbhani,2013,Purna,Total,92.14,6.44,1.42
Parbhani,2014,Selu,Rural,92.82,5.55,1.63
Parbhani,2014,Selu,Urban,88.77,9.61,1.62
Parbhani,2014,Selu,Total,92.59,5.77,1.63
Parbhani,2014,Jintur,Rural,94.57,4.25,1.18
Parbhani,2014,Jintur,Urban,86.82,13.18,0
Parbhani,2014,Jintur,Total,94.44,4.4,1.16
Parbhani,2014,Parbhani,Rural,92.78,5.87,1.36
Parbhani,2014,Parbhani,Urban,83.66,15.14,1.2
Parbhani,2014,Parbhani,Total,90.94,7.73,1.33
Parbhani,2014,Manvat,Rural,97.35,2.16,0.49
Parbhani,2014,Manvat,Urban,82.01,15.87,2.12
Parbhani,2014,Manvat,Total,96.99,2.48,0.53
Parbhani,2014,Pathari,Rural,92.82,5.98,1.2
Parbhani,2014,Pathari,Urban,82.69,12.5,4.81
Parbhani,2014,Pathari,Total,92.62,6.11,1.27
Parbhani,2014,Sonpeth,Rural,94.56,4.45,1
Parbhani,2014,Sonpeth,Urban,87.97,10.53,1.5
Parbhani,2014,Sonpeth,Total,94.33,4.66,1.01
Parbhani,2014,Gangakhed,Rural,96.19,3.11,0.71
Parbhani,2014,Gangakhed,Urban,88.66,8.76,2.58
Parbhani,2014,Gangakhed,Total,95.64,3.52,0.84
Parbhani,2014,Palam,Rural,93.75,5.29,0.96
Parbhani,2014,Palam,Urban,,,
Parbhani,2014,Palam,Total,93.75,5.29,0.96
Parbhani,2014,Purna,Rural,93.73,4.94,1.34
Parbhani,2014,Purna,Urban,85.8,13.03,1.18
Parbhani,2014,Purna,Total,93.16,5.52,1.32
Parbhani,2015,Selu,Rural,93.06,5.46,1.48
Parbhani,2015,Selu,Urban,37.94,3.83,0.55
Parbhani,2015,Selu,Total,88.02,5.31,1.39
Parbhani,2015,Jintur,Rural,94.14,4.68,1.18
Parbhani,2015,Jintur,Urban,41.6,3.25,3.39
Parbhani,2015,Jintur,Total,92.59,4.64,1.24
Parbhani,2015,Parbhani,Rural,92.5,5.99,1.51
Parbhani,2015,Parbhani,Urban,88.11,11.07,0.83
Parbhani,2015,Parbhani,Total,91.64,6.98,1.38
Parbhani,2015,Manvat,Rural,96.23,3.01,0.77
Parbhani,2015,Manvat,Urban,30.74,4.05,1.35
Parbhani,2015,Manvat,Total,93.84,3.04,0.79
Parbhani,2015,Pathari,Rural,92.69,6.05,1.26
Parbhani,2015,Pathari,Urban,36.12,3.11,0.97
Parbhani,2015,Pathari,Total,89.76,5.9,1.24
Parbhani,2015,Sonpeth,Rural,94.05,4.75,1.2
Parbhani,2015,Sonpeth,Urban,38.59,6.26,1.41
Parbhani,2015,Sonpeth,Total,90.38,4.85,1.22
Parbhani,2015,Gangakhed,Rural,95.37,3.81,0.82
Parbhani,2015,Gangakhed,Urban,37.68,6.85,0.84
Parbhani,2015,Gangakhed,Total,87.97,4.2,0.82
Parbhani,2015,Palam,Rural,93.23,5.67,1.09
Parbhani,2015,Palam,Urban,,,
Parbhani,2015,Palam,Total,93.23,5.67,1.09
Parbhani,2015,Purna,Rural,93.9,4.97,1.13
Parbhani,2015,Purna,Urban,34.33,6.57,0.74
Parbhani,2015,Purna,Total,86.95,5.16,1.09
Parbhani,2016,Selu,Rural,93.2,5.32,1.48
Parbhani,2016,Selu,Urban,94.31,5.21,0.47
Parbhani,2016,Selu,Total,93.29,5.31,1.4
Parbhani,2016,Jintur,Rural,94.5,4.44,1.06
Parbhani,2016,Jintur,Urban,94.47,5.2,0.33
Parbhani,2016,Jintur,Total,94.5,4.47,1.03
Parbhani,2016,Parbhani,Rural,92.27,6.28,1.45
Parbhani,2016,Parbhani,Urban,92.83,6.57,0.6
Parbhani,2016,Parbhani,Total,92.45,6.37,1.17
Parbhani,2016,Manvat,Rural,95.43,3.66,0.91
Parbhani,2016,Manvat,Urban,95.48,3.81,0.71
Parbhani,2016,Manvat,Total,95.43,3.66,0.9
Parbhani,2016,Pathari,Rural,93.22,5.59,1.19
Parbhani,2016,Pathari,Urban,93.71,5.36,0.93
Parbhani,2016,Pathari,Total,93.24,5.58,1.18
Parbhani,2016,Sonpeth,Rural,93.94,5.2,0.86
Parbhani,2016,Sonpeth,Urban,95.79,3.25,0.96
Parbhani,2016,Sonpeth,Total,94.07,5.06,0.87
Parbhani,2016,Gangakhed,Rural,96.16,3.2,0.64
Parbhani,2016,Gangakhed,Urban,94.98,4.19,0.84
Parbhani,2016,Gangakhed,Total,96.03,3.31,0.66
Parbhani,2016,Palam,Rural,93.56,5.29,1.14
Parbhani,2016,Palam,Urban,,,
Parbhani,2016,Palam,Total,93.56,5.29,1.14
Parbhani,2016,Purna,Rural,93.82,4.84,1.34
Parbhani,2016,Purna,Urban,95.65,3.67,0.68
Parbhani,2016,Purna,Total,94.06,4.69,1.26
Parbhani,2017,Selu,Rural,93.33,5.46,1.21
Parbhani,2017,Selu,Urban,85.1,14.61,0.3
Parbhani,2017,Selu,Total,92.88,5.96,1.16
Parbhani,2017,Jintur,Rural,94.57,4.24,1.19
Parbhani,2017,Jintur,Urban,83.88,14.88,1.24
Parbhani,2017,Jintur,Total,94.34,4.47,1.19
Parbhani,2017,Parbhani,Rural,91.61,6.81,1.58
Parbhani,2017,Parbhani,Urban,85.03,13.75,1.22
Parbhani,2017,Parbhani,Total,90.1,8.4,1.5
Parbhani,2017,Manvat,Rural,93.92,4.9,1.18
Parbhani,2017,Manvat,Urban,86.39,13.02,0.59
Parbhani,2017,Manvat,Total,93.75,5.08,1.17
Parbhani,2017,Pathari,Rural,91.53,7.07,1.4
Parbhani,2017,Pathari,Urban,86.45,12.15,1.4
Parbhani,2017,Pathari,Total,91.41,7.19,1.4
Parbhani,2017,Sonpeth,Rural,92.83,5.88,1.29
Parbhani,2017,Sonpeth,Urban,74.42,11.63,13.95
Parbhani,2017,Sonpeth,Total,92.36,6.03,1.61
Parbhani,2017,Gangakhed,Rural,95.53,3.62,0.86
Parbhani,2017,Gangakhed,Urban,85.25,13.88,0.87
Parbhani,2017,Gangakhed,Total,94.87,4.28,0.86
Parbhani,2017,Palam,Rural,92.86,5.84,1.3
Parbhani,2017,Palam,Urban,,,
Parbhani,2017,Palam,Total,92.86,5.84,1.3
Parbhani,2017,Purna,Rural,94.26,4.51,1.22
Parbhani,2017,Purna,Urban,86.64,13.01,0.35
Parbhani,2017,Purna,Total,93.83,5,1.17
Parbhani,2018,Selu,Rural,92.57,6.18,1.25
Parbhani,2018,Selu,Urban,83.42,14.91,1.68
Parbhani,2018,Selu,Total,92.11,6.62,1.27
Parbhani,2018,Jintur,Rural,93.92,4.66,1.42
Parbhani,2018,Jintur,Urban,81.91,13.12,4.97
Parbhani,2018,Jintur,Total,93.64,4.86,1.5
Parbhani,2018,Parbhani,Rural,91.56,6.83,1.61
Parbhani,2018,Parbhani,Urban,83.5,15.3,1.2
Parbhani,2018,Parbhani,Total,89.53,8.96,1.51
Parbhani,2018,Manvat,Rural,93.96,4.6,1.44
Parbhani,2018,Manvat,Urban,84.52,13.89,1.59
Parbhani,2018,Manvat,Total,93.63,4.92,1.44
Parbhani,2018,Pathari,Rural,90.68,7.69,1.64
Parbhani,2018,Pathari,Urban,83.17,13.97,2.86
Parbhani,2018,Pathari,Total,90.42,7.9,1.68
Parbhani,2018,Sonpeth,Rural,95.36,3.88,0.76
Parbhani,2018,Sonpeth,Urban,88.11,11.89,0
Parbhani,2018,Sonpeth,Total,95.12,4.15,0.74
Parbhani,2018,Gangakhed,Rural,93.55,5.4,1.05
Parbhani,2018,Gangakhed,Urban,81.76,16.8,1.44
Parbhani,2018,Gangakhed,Total,92.89,6.04,1.08
Parbhani,2018,Palam,Rural,92.11,6.49,1.4
Parbhani,2018,Palam,Urban,,,
Parbhani,2018,Palam,Total,92.11,6.49,1.4
Parbhani,2018,Purna,Rural,94.63,4.34,1.03
Parbhani,2018,Purna,Urban,83.67,15.21,1.12
Parbhani,2018,Purna,Total,93.96,5,1.03
Parbhani,2019,Selu,Rural,91.53,6.97,1.5
Parbhani,2019,Selu,Urban,80.83,19.07,0.09
Parbhani,2019,Selu,Total,90.53,8.1,1.36
Parbhani,2019,Jintur,Rural,93.31,5.35,1.34
Parbhani,2019,Jintur,Urban,81.27,17.55,1.18
Parbhani,2019,Jintur,Total,92.93,5.73,1.34
Parbhani,2019,Parbhani,Rural,91.83,6.75,1.42
Parbhani,2019,Parbhani,Urban,82.81,16.32,0.87
Parbhani,2019,Parbhani,Total,89.01,9.74,1.25
Parbhani,2019,Manvat,Rural,94.57,4.41,1.02
Parbhani,2019,Manvat,Urban,80.67,19.07,0.26
Parbhani,2019,Manvat,Total,93.84,5.17,0.98
Parbhani,2019,Pathari,Rural,89.86,8.37,1.77
Parbhani,2019,Pathari,Urban,80,18.11,1.89
Parbhani,2019,Pathari,Total,89.46,8.76,1.78
Parbhani,2019,Sonpeth,Rural,94.33,4.7,0.97
Parbhani,2019,Sonpeth,Urban,80.76,18.73,0.51
Parbhani,2019,Sonpeth,Total,93.58,5.47,0.95
Parbhani,2019,Gangakhed,Rural,94.34,4.61,1.05
Parbhani,2019,Gangakhed,Urban,81.22,18.41,0.37
Parbhani,2019,Gangakhed,Total,92.85,6.18,0.97
Parbhani,2019,Palam,Rural,93.49,5.67,0.85
Parbhani,2019,Palam,Urban,,,
Parbhani,2019,Palam,Total,93.49,5.67,0.85
Parbhani,2019,Purna,Rural,94.22,4.57,1.2
Parbhani,2019,Purna,Urban,79.77,18.82,1.41
Parbhani,2019,Purna,Total,92.56,6.22,1.23
Parbhani,2020,Selu,Rural,93.49,5.5,1.01
Parbhani,2020,Selu,Urban,97.02,2.75,0.23
Parbhani,2020,Selu,Total,93.87,5.2,0.93
Parbhani,2020,Jintur,Rural,93.89,5.14,0.97
Parbhani,2020,Jintur,Urban,96.21,2.57,1.22
Parbhani,2020,Jintur,Total,93.98,5.04,0.98
Parbhani,2020,Parbhani,Rural,93.64,5.31,1.05
Parbhani,2020,Parbhani,Urban,95.15,3.19,1.66
Parbhani,2020,Parbhani,Total,94.23,4.48,1.29
Parbhani,2020,Manvat,Rural,95.39,3.74,0.87
Parbhani,2020,Manvat,Urban,96.67,3.33,0
Parbhani,2020,Manvat,Total,95.45,3.73,0.83
Parbhani,2020,Pathari,Rural,92.01,6.8,1.19
Parbhani,2020,Pathari,Urban,95.17,2.95,1.88
Parbhani,2020,Pathari,Total,92.13,6.65,1.22
Parbhani,2020,Sonpeth,Rural,95.86,3.49,0.65
Parbhani,2020,Sonpeth,Urban,96.14,2.41,1.45
Parbhani,2020,Sonpeth,Total,95.88,3.43,0.69
Parbhani,2020,Gangakhed,Rural,96.28,3.2,0.53
Parbhani,2020,Gangakhed,Urban,95.67,2.78,1.55
Parbhani,2020,Gangakhed,Total,96.21,3.15,0.65
Parbhani,2020,Palam,Rural,95.22,4.15,0.63
Parbhani,2020,Palam,Urban,,,
Parbhani,2020,Palam,Total,95.22,4.15,0.63
Parbhani,2020,Purna,Rural,95.38,3.75,0.87
Parbhani,2020,Purna,Urban,95.03,3.05,1.92
Parbhani,2020,Purna,Total,95.34,3.67,0.99
Parbhani,2021,Selu,Rural,93.26,5.58,1.17
Parbhani,2021,Selu,Urban,97.54,2.19,0.27
Parbhani,2021,Selu,Total,93.88,5.08,1.04
Parbhani,2021,Jintur,Rural,92.32,6.16,1.52
Parbhani,2021,Jintur,Urban,97.3,1.84,0.86
Parbhani,2021,Jintur,Total,92.57,5.94,1.49
Parbhani,2021,Parbhani,Rural,92.9,5.86,1.24
Parbhani,2021,Parbhani,Urban,91.16,7.57,1.27
Parbhani,2021,Parbhani,Total,92.08,6.66,1.25
Parbhani,2021,Manvat,Rural,94.71,4.22,1.07
Parbhani,2021,Manvat,Urban,93.19,6.54,0.26
Parbhani,2021,Manvat,Total,94.62,4.36,1.02
Parbhani,2021,Pathari,Rural,90.85,7.96,1.19
