District,Year,Taluka,Rural/Urban,Family Welfare Centers,Fertile Couples,Male Sterilization Numbers,Female Sterilization Numbers,IUDs Inserted,Other Family Planning Methods Used
Nanded,2021,Loha,Urban,1,3773,0,0,187,1544
Nanded,2021,Loha,Total,6,36437,0,256,398,17036
Nanded,2021,Kandhar,Rural,5,33604,0,289,112,16368
Nanded,2021,Kandhar,Urban,1,3726,0,371,127,1498
Nanded,2021,Kandhar,Total,6,37330,0,660,239,17866
Nanded,2021,Mukhed,Rural,7,39935,0,592,263,19048
Nanded,2021,Mukhed,Urban,1,5922,0,428,417,2236
Nanded,2021,Mukhed,Total,8,45857,0,1020,680,21284
Nanded,2021,Deglur,Rural,3,26005,0,237,165,12374
Nanded,2021,Deglur,Urban,1,8172,0,457,334,3546
Nanded,2021,Deglur,Total,4,34177,0,694,499,15920
Palghar,2014,Talasari,Rural,4,28318,151,12481,521,1504
Palghar,2014,Talasari,Urban,,,,,,
Palghar,2014,Talasari,Total,4,28318,151,12481,521,1504
Palghar,2014,Dahanu,Rural,9,69314,2551,32145,1745,4214
Palghar,2014,Dahanu,Urban,,,,,,
Palghar,2014,Dahanu,Total,9,69314,2551,32145,1745,4214
Palghar,2014,Vikramgad,Rural,3,27121,1341,13148,607,1424
Palghar,2014,Vikramgad,Urban,,,,,,
Palghar,2014,Vikramgad,Total,3,27121,1341,13148,607,1424
Palghar,2014,Javhar,Rural,4,23426,2278,82184,501,1417
Palghar,2014,Javhar,Urban,,,,,,
Palghar,2014,Javhar,Total,4,23426,2278,82184,501,1417
Palghar,2014,Mokhada,Rural,4,14045,375,5348,254,856
Palghar,2014,Mokhada,Urban,,,,,,
Palghar,2014,Mokhada,Total,4,14045,375,5348,254,856
Palghar,2014,Wada,Rural,4,32712,274,18124,961,2714
Palghar,2014,Wada,Urban,,,,,,
Palghar,2014,Wada,Total,4,32712,274,18124,961,2714
Palghar,2014,Palghar,Rural,10,90180,561,45145,2509,5511
Palghar,2014,Palghar,Urban,,,,,,
Palghar,2014,Palghar,Total,10,90180,561,45145,2509,5511
Palghar,2014,Vasai,Rural,8,33312,25,16506,1112,3610
Palghar,2014,Vasai,Urban,,,,,,
Palghar,2014,Vasai,Total,8,33312,25,16506,1112,3610
Palghar,2015,Talasari,Rural,4,27357,169,13030,558,26
Palghar,2015,Talasari,Urban,,,,,,
Palghar,2015,Talasari,Total,4,27357,169,13030,558,26
Palghar,2015,Dahanu,Rural,8,64914,2563,32400,1862,929
Palghar,2015,Dahanu,Urban,,,,,,
Palghar,2015,Dahanu,Total,9,71110,2576,33206,2064,3018
Palghar,2015,Vikramgad,Rural,4,28565,1346,13352,620,49
Palghar,2015,Vikramgad,Urban,,,,,,
Palghar,2015,Vikramgad,Total,4,28565,1346,13352,620,49
Palghar,2015,Javhar,Rural,4,25808,2398,8605,513,1522
Palghar,2015,Javhar,Urban,,,,,,
Palghar,2015,Javhar,Total,5,28563,2498,9605,588,2096
Palghar,2015,Mokhada,Rural,5,13443,410,5438,273,0
Palghar,2015,Mokhada,Urban,,,,,,
Palghar,2015,Mokhada,Total,5,13443,410,5438,273,0
Palghar,2015,Wada,Rural,5,35751,285,19412,1010,1809
Palghar,2015,Wada,Urban,,,,,,
Palghar,2015,Wada,Total,5,35751,285,19412,1010,1809
Palghar,2015,Palghar,Rural,9,94442,588,45921,2671,746
Palghar,2015,Palghar,Urban,,,,,,
Palghar,2015,Palghar,Total,10,104674,722,49008,3516,3448
Palghar,2015,Vasai,Rural,7,34562,27,16622,1219,515
Palghar,2015,Vasai,Urban,,,,,,
Palghar,2015,Vasai,Total,10,296315,177,101508,27008,63341
Palghar,2016,Talasari,Rural,4,28390,166,13182,585,1406
Palghar,2016,Talasari,Urban,,,,,,
Palghar,2016,Talasari,Total,4,28390,166,13182,585,1406
Palghar,2016,Dahanu,Rural,8,73252,1953,32117,1949,5098
Palghar,2016,Dahanu,Urban,,,,,,
Palghar,2016,Dahanu,Total,9,79448,1966,32923,2151,7187
Palghar,2016,Vikramgad,Rural,4,27748,1379,13169,918,2974
Palghar,2016,Vikramgad,Urban,,,,,,
Palghar,2016,Vikramgad,Total,4,27748,1379,13169,918,2974
Palghar,2016,Javhar,Rural,4,24222,1273,10030,829,1880
Palghar,2016,Javhar,Urban,,,,,,
Palghar,2016,Javhar,Total,5,26977,1373,11030,904,2454
Palghar,2016,Mokhada,Rural,5,14683,381,7536,234,851
Palghar,2016,Mokhada,Urban,,,,,,
Palghar,2016,Mokhada,Total,5,14683,381,7536,234,851
Palghar,2016,Wada,Rural,5,33288,149,18326,918,2974
Palghar,2016,Wada,Urban,,,,,,
Palghar,2016,Wada,Total,5,33288,149,18326,918,2974
Palghar,2016,Palghar,Rural,9,88187,559,46984,2294,5823
Palghar,2016,Palghar,Urban,,,,,,
Palghar,2016,Palghar,Total,10,98419,693,50071,3139,8525
Palghar,2016,Vasai,Rural,7,37799,23,18980,1225,4903
Palghar,2016,Vasai,Urban,,,,,,
Palghar,2016,Vasai,Total,10,299552,173,103866,27014,67729
Palghar,2017,Talasari,Rural,4,28389,166,13182,585,1509
Palghar,2017,Talasari,Urban,0,0,0,0,0,0
Palghar,2017,Talasari,Total,4,28389,166,13182,585,1509
Palghar,2017,Dahanu,Rural,8,73252,1953,32117,1949,1733
Palghar,2017,Dahanu,Urban,1,5872,10,589,388,622
Palghar,2017,Dahanu,Total,9,79124,1963,32706,2337,2355
Palghar,2017,Vikramgad,Rural,4,27748,1379,13169,709,1670
Palghar,2017,Vikramgad,Urban,0,0,0,0,0,0
Palghar,2017,Vikramgad,Total,4,27748,1379,13169,709,1670
Palghar,2017,Javhar,Rural,4,24222,1273,10030,829,1150
Palghar,2017,Javhar,Urban,1,3351,0,381,444,289
Palghar,2017,Javhar,Total,5,27573,1273,10411,1273,1439
Palghar,2017,Mokhada,Rural,5,14683,381,7536,234,1009
Palghar,2017,Mokhada,Urban,0,0,0,0,0,0
Palghar,2017,Mokhada,Total,5,14683,381,7536,234,1009
Palghar,2017,Wada,Rural,5,33288,149,18326,918,2026
Palghar,2017,Wada,Urban,0,0,0,0,0,0
Palghar,2017,Wada,Total,5,33288,149,18326,918,2026
Palghar,2017,Palghar,Rural,9,88187,559,46984,2294,5590
Palghar,2017,Palghar,Urban,1,10232,0,848,565,1721
Palghar,2017,Palghar,Total,10,98419,559,47832,2859,7311
Palghar,2017,Vasai,Rural,7,37799,23,18980,1225,3501
Palghar,2017,Vasai,Urban,3,261753,150,84886,25789,62826
Palghar,2017,Vasai,Total,10,299552,173,103866,27014,66327
Palghar,2018,Talasari,Rural,4,30300,17,14472,2176,0
Palghar,2018,Talasari,Urban,0,0,0,0,0,0
Palghar,2018,Talasari,Total,4,30300,17,14472,2176,0
Palghar,2018,Dahanu,Rural,8,74504,2033,33699,7638,224
Palghar,2018,Dahanu,Urban,1,2786,5,636,556,524
Palghar,2018,Dahanu,Total,9,77290,2038,34335,8194,748
Palghar,2018,Vikramgad,Rural,4,3000,1497,15113,2379,39
Palghar,2018,Vikramgad,Urban,0,0,0,0,0,0
Palghar,2018,Vikramgad,Total,4,3000,1497,15113,2379,39
Palghar,2018,Javhar,Rural,4,21215,2640,7813,1557,0
Palghar,2018,Javhar,Urban,1,3553,0,270,127,2783
Palghar,2018,Javhar,Total,5,24768,2640,8083,1684,2783
Palghar,2018,Mokhada,Rural,5,15010,381,6567,1285,0
Palghar,2018,Mokhada,Urban,0,0,0,0,0,0
Palghar,2018,Mokhada,Total,5,15010,381,6567,1285,0
Palghar,2018,Wada,Rural,5,34581,159,18782,2946,60
Palghar,2018,Wada,Urban,0,0,0,0,0,0
Palghar,2018,Wada,Total,5,34581,159,18782,2946,60
Palghar,2018,Palghar,Rural,9,63157,534,49048,7537,0
Palghar,2018,Palghar,Urban,1,4667,0,873,457,1821
Palghar,2018,Palghar,Total,10,67824,534,49921,7994,1821
Palghar,2018,Vasai,Rural,7,36912,27,17429,4497,477
Palghar,2018,Vasai,Urban,3,261753,150,84886,25789,62826
Palghar,2018,Vasai,Total,10,298665,177,102315,30286,63303
Palghar,2019,Talasari,Rural,4,30300,171,14472,667,1509
Palghar,2019,Talasari,Urban,1,0,0,43,185,65
Palghar,2019,Talasari,Total,5,30300,171,14515,852,1574
Palghar,2019,Dahanu,Rural,9,70495,2066,31462,1839,5162
Palghar,2019,Dahanu,Urban,2,7229,7,771,1448,3236
Palghar,2019,Dahanu,Total,11,77724,2073,32233,3287,8398
Palghar,2019,Vikramgad,Rural,3,26605,1001,12401,486,1413
Palghar,2019,Vikramgad,Urban,1,0,0,0,953,7169
Palghar,2019,Vikramgad,Total,4,26605,1001,12401,1439,8582
Palghar,2019,Javhar,Rural,4,24022,2272,7381,334,864
Palghar,2019,Javhar,Urban,1,2585,0,246,233,2593
Palghar,2019,Javhar,Total,5,26607,2272,7627,567,3457
Palghar,2019,Mokhada,Rural,4,14591,622,6351,335,1261
Palghar,2019,Mokhada,Urban,1,0,0,0,64,92
Palghar,2019,Mokhada,Total,5,14591,622,6351,399,1353
Palghar,2019,Wada,Rural,4,34581,159,18782,920,2026
Palghar,2019,Wada,Urban,1,0,0,42,996,1288
Palghar,2019,Wada,Total,5,34581,159,18824,1916,3314
Palghar,2019,Palghar,Rural,10,86974,537,47940,1981,6143
Palghar,2019,Palghar,Urban,3,11613,0,977,631,6512
Palghar,2019,Palghar,Total,13,98587,537,48917,2612,12655
Palghar,2019,Vasai,Rural,8,37861,44,17857,880,3710
Palghar,2019,Vasai,Urban,5,0,0,9,144,23787
Palghar,2019,Vasai,Total,13,37861,44,17866,1024,27497
Palghar,2020,Talasari,Rural,4,30650,111,15565,1050,2043
Palghar,2020,Talasari,Urban,1,0,0,0,0,0
Palghar,2020,Talasari,Total,5,30650,111,15565,1050,2043
Palghar,2020,Dahanu,Rural,9,74084,1781,33537,2567,7868
Palghar,2020,Dahanu,Urban,2,7229,3,581,537,2290
Palghar,2020,Dahanu,Total,11,81313,1784,34118,3104,10158
Palghar,2020,Vikramgad,Rural,3,27509,1117,13321,1503,9857
Palghar,2020,Vikramgad,Urban,1,0,0,0,331,1075
Palghar,2020,Vikramgad,Total,4,27509,1117,13321,1834,10932
Palghar,2020,Javhar,Rural,4,24572,1349,7184,745,2289
Palghar,2020,Javhar,Urban,1,2585,0,121,130,596
Palghar,2020,Javhar,Total,5,27157,1349,7305,875,2885
Palghar,2020,Mokhada,Rural,4,15223,641,7349,432,1616
Palghar,2020,Mokhada,Urban,1,0,0,0,0,0
Palghar,2020,Mokhada,Total,5,15223,641,7349,432,1616
Palghar,2020,Wada,Rural,4,34419,132,18794,1071,2619
Palghar,2020,Wada,Urban,1,0,0,0,0,0
Palghar,2020,Wada,Total,5,34419,132,18794,1071,2619
Palghar,2020,Palghar,Rural,10,90438,595,47787,2389,7920
Palghar,2020,Palghar,Urban,3,11613,0,500,444,1459
Palghar,2020,Palghar,Total,13,102051,595,48287,2833,9379
Palghar,2020,Vasai,Rural,8,38917,32,16866,946,4164
Palghar,2020,Vasai,Urban,5,0,48,18045,1151,30845
Palghar,2020,Vasai,Total,13,38917,80,34911,2097,35009
Palghar,2021,Talasari,Rural,4,30653,113,15570,1052,2044
Palghar,2021,Talasari,Urban,1,0,0,0,0,0
Palghar,2021,Talasari,Total,5,30653,113,15570,1052,2044
Palghar,2021,Dahanu,Rural,9,74090,1792,33539,2570,7880
Palghar,2021,Dahanu,Urban,2,5289,13,1029,89,893
Palghar,2021,Dahanu,Total,11,79379,1805,34568,2659,8773
Palghar,2021,Vikramgad,Rural,3,27609,1119,13329,1514,9860
Palghar,2021,Vikramgad,Urban,1,0,0,0,0,0
Palghar,2021,Vikramgad,Total,4,27609,1119,13329,1514,9860
Palghar,2021,Javhar,Rural,4,24582,1361,7205,754,2291
Palghar,2021,Javhar,Urban,1,2585,145,1048,186,277
Palghar,2021,Javhar,Total,5,27167,1506,8253,940,2568
Palghar,2021,Mokhada,Rural,4,15226,645,7352,433,1625
Palghar,2021,Mokhada,Urban,1,0,0,0,0,0
Palghar,2021,Mokhada,Total,5,15226,645,7352,433,1625
Palghar,2021,Wada,Rural,4,34422,136,18805,1021,2620
Palghar,2021,Wada,Urban,1,0,0,0,0,0
Palghar,2021,Wada,Total,5,34422,136,18805,1021,2620
Palghar,2021,Palghar,Rural,10,90468,590,47792,2395,7929
Palghar,2021,Palghar,Urban,3,12498,539,8406,387,746
Palghar,2021,Palghar,Total,13,102966,1129,56198,2782,8675
Palghar,2021,Vasai,Rural,8,38922,30,16869,947,4170
Palghar,2021,Vasai,Urban,5,300250,50,93789,15684,82720
Palghar,2021,Vasai,Total,13,339172,80,110658,16631,86890
Parbhani,2013,Selu,Rural,2,220089,0,120,478,560
Parbhani,2013,Selu,Urban,,,,,,
Parbhani,2013,Selu,Total,2,220089,0,120,478,560
Parbhani,2013,Jintur,Rural,6,14107,0,1045,849,1610
Parbhani,2013,Jintur,Urban,,,,,,
Parbhani,2013,Jintur,Total,6,14107,0,1045,849,1610
Parbhani,2013,Parbhani,Rural,5,36072,4,1080,800,1393
Parbhani,2013,Parbhani,Urban,,,,,,
Parbhani,2013,Parbhani,Total,5,36072,4,1080,800,1393
Parbhani,2013,Manvat,Rural,2,13295,1,253,300,361
Parbhani,2013,Manvat,Urban,,,,,,
Parbhani,2013,Manvat,Total,2,13295,1,253,300,361
Parbhani,2013,Pathari,Rural,4,16337,6,272,369,412
Parbhani,2013,Pathari,Urban,,,,,,
Parbhani,2013,Pathari,Total,4,16337,6,272,369,412
Parbhani,2013,Sonpeth,Rural,1,11385,0,0,293,360
Parbhani,2013,Sonpeth,Urban,,,,,,
Parbhani,2013,Sonpeth,Total,1,11385,0,0,293,360
Parbhani,2013,Gangakhed,Rural,5,22962,1,556,645,1972
Parbhani,2013,Gangakhed,Urban,,,,,,
Parbhani,2013,Gangakhed,Total,5,22962,1,556,645,1972
Parbhani,2013,Palam,Rural,2,17597,3,233,412,795
Parbhani,2013,Palam,Urban,,,,,,
Parbhani,2013,Palam,Total,2,17597,3,233,412,795
Parbhani,2013,Purna,Rural,4,22582,0,872,327,750
Parbhani,2013,Purna,Urban,,,,,,
Parbhani,2013,Purna,Total,4,22582,0,872,327,750
Parbhani,2014,Selu,Rural,2,220089,0,0,406,341
Parbhani,2014,Selu,Urban,,,,,,
Parbhani,2014,Selu,Total,2,220089,0,0,406,341
Parbhani,2014,Jintur,Rural,6,14107,0,1203,952,1974
Parbhani,2014,Jintur,Urban,,,,,,
Parbhani,2014,Jintur,Total,6,14107,0,1203,952,1974
Parbhani,2014,Parbhani,Rural,5,36072,10,992,962,1780
Parbhani,2014,Parbhani,Urban,,,,,,
Parbhani,2014,Parbhani,Total,5,36072,10,992,962,1780
Parbhani,2014,Manvat,Rural,2,13295,0,283,372,704
Parbhani,2014,Manvat,Urban,,,,,,
Parbhani,2014,Manvat,Total,2,13295,0,283,372,704
Parbhani,2014,Pathari,Rural,4,16337,16,339,339,715
Parbhani,2014,Pathari,Urban,,,,,,
Parbhani,2014,Pathari,Total,4,16337,16,339,339,715
Parbhani,2014,Sonpeth,Rural,1,11385,0,369,356,357
Parbhani,2014,Sonpeth,Urban,,,,,,
Parbhani,2014,Sonpeth,Total,1,11385,0,369,356,357
Parbhani,2014,Gangakhed,Rural,5,22962,1,464,601,1384
Parbhani,2014,Gangakhed,Urban,,,,,,
Parbhani,2014,Gangakhed,Total,5,22962,1,464,601,1384
Parbhani,2014,Palam,Rural,2,17597,1,337,324,1026
Parbhani,2014,Palam,Urban,,,,,,
Parbhani,2014,Palam,Total,2,17597,1,337,324,1026
Parbhani,2014,Purna,Rural,4,22582,0,921,486,972
Parbhani,2014,Purna,Urban,,,,,,
Parbhani,2014,Purna,Total,4,22582,0,921,486,972
Parbhani,2015,Selu,Rural,2,220089,0,0,412,253
Parbhani,2015,Selu,Urban,1,2186,0,33,58,65
Parbhani,2015,Selu,Total,3,222275,0,33,470,318
Parbhani,2015,Jintur,Rural,6,14107,3,1003,873,2241
Parbhani,2015,Jintur,Urban,1,2622,0,50,50,226
Parbhani,2015,Jintur,Total,7,16729,3,1053,923,2467
Parbhani,2015,Parbhani,Rural,5,36072,0,835,888,1416
Parbhani,2015,Parbhani,Urban,2,10790,2,328,125,0
Parbhani,2015,Parbhani,Total,7,46862,2,1163,1013,1416
Parbhani,2015,Manvat,Rural,2,13295,0,190,381,772
Parbhani,2015,Manvat,Urban,1,450,0,5,6,23
Parbhani,2015,Manvat,Total,3,13745,0,195,387,795
Parbhani,2015,Pathari,Rural,4,16337,11,292,412,541
Parbhani,2015,Pathari,Urban,2,9874,2,150,14,159
Parbhani,2015,Pathari,Total,6,26211,13,442,426,700
Parbhani,2015,Sonpeth,Rural,1,11385,0,185,280,363
Parbhani,2015,Sonpeth,Urban,1,2100,0,54,42,36
Parbhani,2015,Sonpeth,Total,2,13485,0,239,322,399
Parbhani,2015,Gangakhed,Rural,5,22962,0,475,634,1452
Parbhani,2015,Gangakhed,Urban,2,9775,3,210,24,249
Parbhani,2015,Gangakhed,Total,7,32737,3,685,658,1701
Parbhani,2015,Palam,Rural,2,17597,0,170,357,817
Parbhani,2015,Palam,Urban,0,0,0,0,0,0
Parbhani,2015,Palam,Total,2,17597,0,170,357,817
Parbhani,2015,Purna,Rural,4,22582,0,900,462,1103
Parbhani,2015,Purna,Urban,2,1882,0,13,21,0
Parbhani,2015,Purna,Total,4,22582,0,900,462,1103
Parbhani,2016,Selu,Rural,2,220089,0,231,338,410
Parbhani,2016,Selu,Urban,1,,0,458,256,110
Parbhani,2016,Selu,Total,3,220089,0,689,594,520
Parbhani,2016,Jintur,Rural,6,14107,0,633,750,2237
Parbhani,2016,Jintur,Urban,2,,0,179,508,412
Parbhani,2016,Jintur,Total,8,14107,0,812,1258,2649
Parbhani,2016,Parbhani,Rural,5,36072,0,927,858,1416
Parbhani,2016,Parbhani,Urban,1,,16,651,669,529
Parbhani,2016,Parbhani,Total,6,36072,16,1578,1527,1945
Parbhani,2016,Manvat,Rural,2,13295,0,361,348,652
Parbhani,2016,Manvat,Urban,1,,0,130,41,226
Parbhani,2016,Manvat,Total,3,13295,0,491,389,878
Parbhani,2016,Pathari,Rural,4,16337,11,292,412,541
Parbhani,2016,Pathari,Urban,1,,0,265,194,95
Parbhani,2016,Pathari,Total,5,16337,13,326,421,816
Parbhani,2016,Sonpeth,Rural,1,11385,0,239,213,586
Parbhani,2016,Sonpeth,Urban,1,,0,0,0,0
Parbhani,2016,Sonpeth,Total,2,11385,0,239,213,586
Parbhani,2016,Gangakhed,Rural,5,22962,6,549,568,1483
Parbhani,2016,Gangakhed,Urban,1,,0,529,237,132
Parbhani,2016,Gangakhed,Total,6,22962,6,1078,805,1615
Parbhani,2016,Palam,Rural,2,17597,1,181,287,757
Parbhani,2016,Palam,Urban,1,,0,55,42,43
Parbhani,2016,Palam,Total,3,17597,1,236,329,800
Parbhani,2016,Purna,Rural,4,22582,8,659,524,1148
Parbhani,2016,Purna,Urban,1,,0,198,127,109
Parbhani,2016,Purna,Total,4,22582,8,659,524,1148
Parbhani,2017,Selu,Rural,2,17781,3,381,614,443
Parbhani,2017,Selu,Urban,1,4020,1,297,0,183
Parbhani,2017,Selu,Total,3,21801,4,678,614,626
Parbhani,2017,Jintur,Rural,6,40029,0,799,907,1130
Parbhani,2017,Jintur,Urban,1,11979,2,206,0,1440
Parbhani,2017,Jintur,Total,7,52008,2,1005,907,1176
Parbhani,2017,Parbhani,Rural,5,38192,0,905,899,519
Parbhani,2017,Parbhani,Urban,1,1332,11,616,0,596
Parbhani,2017,Parbhani,Total,6,39524,11,1521,899,1115
Parbhani,2017,Manvat,Rural,2,14183,0,387,381,483
Parbhani,2017,Manvat,Urban,1,3651,0,166,0,1360
Parbhani,2017,Manvat,Total,3,17834,0,553,381,1843
Parbhani,2017,Pathari,Rural,4,1533,0,347,484,511
Parbhani,2017,Pathari,Urban,1,4446,0,247,0,149
Parbhani,2017,Pathari,Total,5,5979,13,326,421,816
Parbhani,2017,Sonpeth,Rural,1,17052,4,335,237,315
Parbhani,2017,Sonpeth,Urban,0,0,0,0,0,0
Parbhani,2017,Sonpeth,Total,1,17052,4,335,237,315
Parbhani,2017,Gangakhed,Rural,5,21939,0,589,684,652
Parbhani,2017,Gangakhed,Urban,1,4285,0,433,0,126
Parbhani,2017,Gangakhed,Total,6,26224,0,1022,684,778
Parbhani,2017,Palam,Rural,2,18517,0,240,323,289
Parbhani,2017,Palam,Urban,1,2268,0,140,0,293
Parbhani,2017,Palam,Total,3,20785,0,380,323,582
Parbhani,2017,Purna,Rural,4,16200,5,644,600,939
Parbhani,2017,Purna,Urban,1,3074,0,180,0,153
Parbhani,2017,Purna,Total,5,16200,5,644,600,939
Parbhani,2018,Selu,Rural,2,20502,0,512,411,575
Parbhani,2018,Selu,Urban,1,20625,1,313,0,403
Parbhani,2018,Selu,Total,3,41127,1,825,411,978
Parbhani,2018,Jintur,Rural,6,37908,0,1133,992,2325
Parbhani,2018,Jintur,Urban,2,25101,0,25,0,396
Parbhani,2018,Jintur,Total,8,63009,0,1158,992,2721
Parbhani,2018,Parbhani,Rural,5,37669,3,716,915,2459
Parbhani,2018,Parbhani,Urban,1,27173,8,421,0,161
Parbhani,2018,Parbhani,Total,6,64842,11,1137,915,2620
Parbhani,2018,Manvat,Rural,2,13020,0,627,374,896
Parbhani,2018,Manvat,Urban,1,13855,0,178,0,19
Parbhani,2018,Manvat,Total,3,26875,0,805,374,915
Parbhani,2018,Pathari,Rural,4,15878,3,442,508,512
Parbhani,2018,Pathari,Urban,1,16018,0,252,0,63
Parbhani,2018,Pathari,Total,5,31896,3,694,508,575
Parbhani,2018,Sonpeth,Rural,1,12478,0,330,336,377
Parbhani,2018,Sonpeth,Urban,0,0,0,0,0,0
Parbhani,2018,Sonpeth,Total,0,12478,0,330,336,377
Parbhani,2018,Gangakhed,Rural,5,32551,0,527,683,1170
Parbhani,2018,Gangakhed,Urban,1,22447,0,507,0,208
Parbhani,2018,Gangakhed,Total,6,54998,0,1034,683,1378
Parbhani,2018,Palam,Rural,2,16657,2,295,323,576
Parbhani,2018,Palam,Urban,1,6094,0,89,0,0
Parbhani,2018,Palam,Total,3,22751,2,384,323,576
Parbhani,2018,Purna,Rural,4,25235,2,706,537,1547
Parbhani,2018,Purna,Urban,1,15428,0,22,0,115
Parbhani,2018,Purna,Total,5,40663,2,728,537,1662
Parbhani,2019,Selu,Rural,2,20502,0,282,469,496
Parbhani,2019,Selu,Urban,1,20625,0,308,107,2250
Parbhani,2019,Selu,Total,3,41127,0,590,576,2746
Parbhani,2019,Jintur,Rural,6,37908,0,622,1009,2193
Parbhani,2019,Jintur,Urban,2,25101,0,333,187,202
Parbhani,2019,Jintur,Total,8,63009,0,955,1196,2395
Parbhani,2019,Parbhani,Rural,5,37669,0,556,890,1118
Parbhani,2019,Parbhani,Urban,1,27173,2,465,185,451
Parbhani,2019,Parbhani,Total,6,64842,2,1021,1075,1569
Parbhani,2019,Manvat,Rural,2,13020,0,230,328,838
Parbhani,2019,Manvat,Urban,1,13855,0,88,90,5377
Parbhani,2019,Manvat,Total,3,26875,0,318,418,6215
Parbhani,2019,Pathari,Rural,4,15878,0,269,447,472
Parbhani,2019,Pathari,Urban,1,16018,0,320,52,1600
Parbhani,2019,Pathari,Total,5,31896,0,589,499,2072
Parbhani,2019,Sonpeth,Rural,1,12478,2,182,356,384
Parbhani,2019,Sonpeth,Urban,0,0,0,0,0,0
Parbhani,2019,Sonpeth,Total,0,12478,2,182,356,384
Parbhani,2019,Gangakhed,Rural,5,32551,0,315,625,1407
Parbhani,2019,Gangakhed,Urban,1,22447,0,504,46,1299
Parbhani,2019,Gangakhed,Total,6,54998,0,819,671,2706
Parbhani,2019,Palam,Rural,2,16657,0,198,293,307
Parbhani,2019,Palam,Urban,1,6094,0,24,119,1404
Parbhani,2019,Palam,Total,3,22751,0,222,412,1711
Parbhani,2019,Purna,Rural,4,25235,1,537,507,1345
Parbhani,2019,Purna,Urban,1,15428,1,188,120,3235
Parbhani,2019,Purna,Total,5,40663,2,725,627,4580
Parbhani,2020,Selu,Rural,2,20502,0,32,520,626
Parbhani,2020,Selu,Urban,1,20625,1,546,0,141
Parbhani,2020,Selu,Total,3,41127,1,578,520,767
Parbhani,2020,Jintur,Rural,6,37908,0,0,1015,1854
Parbhani,2020,Jintur,Urban,2,25101,0,439,0,537
Parbhani,2020,Jintur,Total,8,63009,0,439,1015,2391
Parbhani,2020,Parbhani,Rural,5,37669,0,164,791,803
Parbhani,2020,Parbhani,Urban,1,27173,0,458,0,216
Parbhani,2020,Parbhani,Total,6,64842,0,622,791,1019
Parbhani,2020,Manvat,Rural,2,13020,0,195,302,749
Parbhani,2020,Manvat,Urban,1,13855,0,58,0,279
Parbhani,2020,Manvat,Total,3,26875,0,253,302,1028
Parbhani,2020,Pathari,Rural,4,15878,0,71,496,496
Parbhani,2020,Pathari,Urban,1,16018,0,126,0,317
Parbhani,2020,Pathari,Total,5,31896,0,197,496,813
Parbhani,2020,Sonpeth,Rural,1,12478,0,52,356,315
Parbhani,2020,Sonpeth,Urban,0,0,0,0,0,0
Parbhani,2020,Sonpeth,Total,0,12478,0,52,356,315
Parbhani,2020,Gangakhed,Rural,5,32551,0,0,589,1306
Parbhani,2020,Gangakhed,Urban,1,22447,0,522,0,117
Parbhani,2020,Gangakhed,Total,6,54998,0,522,589,1423
Parbhani,2020,Palam,Rural,2,16657,0,0,287,532
Parbhani,2020,Palam,Urban,1,6094,0,0,0,44
Parbhani,2020,Palam,Total,3,22751,0,0,287,576
Parbhani,2020,Purna,Rural,4,25235,0,95,502,1171
Parbhani,2020,Purna,Urban,1,15428,0,184,0,192
Parbhani,2020,Purna,Total,5,40663,0,279,502,1363
Parbhani,2021,Selu,Rural,2,20502,0,64,440,401
Parbhani,2021,Selu,Urban,1,20625,0,308,0,259
Parbhani,2021,Selu,Total,3,41127,0,372,440,660
Parbhani,2021,Jintur,Rural,6,37908,0,34,884,1877
Parbhani,2021,Jintur,Urban,2,25101,0,287,0,241
Parbhani,2021,Jintur,Total,8,63009,0,321,884,2118
Parbhani,2021,Parbhani,Rural,5,37669,0,247,835,972
Parbhani,2021,Parbhani,Urban,1,27173,6,595,0,1242
Parbhani,2021,Parbhani,Total,6,64842,6,842,835,2214
Parbhani,2021,Manvat,Rural,2,13020,0,103,244,514
Parbhani,2021,Manvat,Urban,1,13855,0,44,0,135
Parbhani,2021,Manvat,Total,3,26875,0,147,244,649
Parbhani,2021,Pathari,Rural,4,15878,0,200,465,557
Parbhani,2021,Pathari,Urban,1,16018,0,0,0,324
Parbhani,2021,Pathari,Total,5,31896,0,200,465,881
Parbhani,2021,Sonpeth,Rural,1,12478,0,127,356,317
Parbhani,2021,Sonpeth,Urban,0,0,0,0,0,0
Parbhani,2021,Sonpeth,Total,1,12478,0,127,356,317
Parbhani,2021,Gangakhed,Rural,5,32551,0,107,546,1388
Parbhani,2021,Gangakhed,Urban,1,22447,0,390,0,118
Parbhani,2021,Gangakhed,Total,6,54998,0,497,546,1506
Parbhani,2021,Palam,Rural,2,16657,0,49,272,258
Parbhani,2021,Palam,Urban,1,6094,0,40,0,35
Parbhani,2021,Palam,Total,3,22751,0,89,272,293
Parbhani,2021,Purna,Rural,4,25235,0,88,512,1031
Parbhani,2021,Purna,Urban,1,15428,0,81,0,41
Parbhani,2021,Purna,Total,5,40663,0,169,512,1072
Pune,2011,Junnar,Rural,11,56870,7,2684,1320,2435
Pune,2011,Junnar,Urban,,,,,,
Pune,2011,Junnar,Total,13,61751,7,4613,1549,2853
Pune,2011,Aambegaon,Rural,7,37651,23,1352,75,1442
Pune,2011,Aambegaon,Urban,,,,,,
