Year,District,Taluka,Select Banks/ Bank Branches,Number
2015,Amravati,Dhamangaon Re,Branch Offices,17.0
2016,Amravati,Dharani,Classified Banks,4.0
2016,Amravati,Dharani,Branch Offices,9.0
2016,Amravati,Chikhraldara,Classified Banks,5.0
2016,Amravati,Chikhraldara,Branch Offices,7.0
2016,Amravati,Anjangaon Su,Classified Banks,7.0
2016,Amravati,Anjangaon Su,Branch Offices,17.0
2016,Amravati,Achalpur,Classified Banks,14.0
2016,Amravati,Achalpur,Branch Offices,30.0
2016,Amravati,Chandurbazar,Classified Banks,8.0
2016,Amravati,Chandurbazar,Branch Offices,20.0
2016,Amravati,Morshi,Classified Banks,7.0
2016,Amravati,Morshi,Branch Offices,23.0
2016,Amravati,Warud,Classified Banks,12.0
2016,Amravati,Warud,Branch Offices,29.0
2016,Amravati,Tivas,Classified Banks,8.0
2016,Amravati,Tivas,Branch Offices,17.0
2016,Amravati,Amravati,Classified Banks,32.0
2016,Amravati,Amravati,Branch Offices,109.0
2016,Amravati,Bhatkuli,Classified Banks,5.0
2016,Amravati,Bhatkuli,Branch Offices,13.0
2016,Amravati,Daryapur,Classified Banks,5.0
2016,Amravati,Daryapur,Branch Offices,19.0
2016,Amravati,Nandgaon Kh,Classified Banks,7.0
2016,Amravati,Nandgaon Kh,Branch Offices,15.0
2016,Amravati,Chandur Railway,Classified Banks,5.0
2016,Amravati,Chandur Railway,Branch Offices,12.0
2016,Amravati,Dhamangaon Re,Classified Banks,7.0
2016,Amravati,Dhamangaon Re,Branch Offices,17.0
2017,Amravati,Dharani,Classified Banks,4.0
2017,Amravati,Dharani,Branch Offices,9.0
2017,Amravati,Chikhraldara,Classified Banks,5.0
2017,Amravati,Chikhraldara,Branch Offices,7.0
2017,Amravati,Anjangaon Su,Classified Banks,9.0
2017,Amravati,Anjangaon Su,Branch Offices,18.0
2017,Amravati,Achalpur,Classified Banks,14.0
2017,Amravati,Achalpur,Branch Offices,30.0
2017,Amravati,Chandurbazar,Classified Banks,9.0
2017,Amravati,Chandurbazar,Branch Offices,22.0
2017,Amravati,Morshi,Classified Banks,7.0
2017,Amravati,Morshi,Branch Offices,24.0
2017,Amravati,Warud,Classified Banks,12.0
2017,Amravati,Warud,Branch Offices,29.0
2017,Amravati,Tivas,Classified Banks,8.0
2017,Amravati,Tivas,Branch Offices,17.0
2017,Amravati,Amravati,Classified Banks,27.0
2017,Amravati,Amravati,Branch Offices,110.0
2017,Amravati,Bhatkuli,Classified Banks,5.0
2017,Amravati,Bhatkuli,Branch Offices,13.0
2017,Amravati,Daryapur,Classified Banks,6.0
2017,Amravati,Daryapur,Branch Offices,20.0
2017,Amravati,Nandgaon Kh,Classified Banks,7.0
2017,Amravati,Nandgaon Kh,Branch Offices,15.0
2017,Amravati,Chandur Railway,Classified Banks,5.0
2017,Amravati,Chandur Railway,Branch Offices,12.0
2017,Amravati,Dhamangaon Re,Classified Banks,7.0
2017,Amravati,Dhamangaon Re,Branch Offices,17.0
2018,Amravati,Dharani,Classified Banks,4.0
2018,Amravati,Dharani,Branch Offices,9.0
2018,Amravati,Chikhraldara,Classified Banks,5.0
2018,Amravati,Chikhraldara,Branch Offices,7.0
2018,Amravati,Anjangaon Su,Classified Banks,9.0
2018,Amravati,Anjangaon Su,Branch Offices,19.0
2018,Amravati,Achalpur,Classified Banks,14.0
2018,Amravati,Achalpur,Branch Offices,31.0
2018,Amravati,Chandurbazar,Classified Banks,9.0
2018,Amravati,Chandurbazar,Branch Offices,23.0
2018,Amravati,Morshi,Classified Banks,7.0
2018,Amravati,Morshi,Branch Offices,25.0
2018,Amravati,Warud,Classified Banks,12.0
2018,Amravati,Warud,Branch Offices,30.0
2018,Amravati,Tivas,Classified Banks,8.0
2018,Amravati,Tivas,Branch Offices,18.0
2018,Amravati,Amravati,Classified Banks,27.0
2018,Amravati,Amravati,Branch Offices,118.0
2018,Amravati,Bhatkuli,Classified Banks,5.0
2018,Amravati,Bhatkuli,Branch Offices,14.0
2018,Amravati,Daryapur,Classified Banks,6.0
2018,Amravati,Daryapur,Branch Offices,20.0
2018,Amravati,Nandgaon Kh,Classified Banks,7.0
2018,Amravati,Nandgaon Kh,Branch Offices,15.0
2018,Amravati,Chandur Railway,Classified Banks,5.0
2018,Amravati,Chandur Railway,Branch Offices,12.0
2018,Amravati,Dhamangaon Re,Classified Banks,7.0
2018,Amravati,Dhamangaon Re,Branch Offices,17.0
2019,Amravati,Dharani,Classified Banks,4.0
2019,Amravati,Dharani,Branch Offices,8.0
2019,Amravati,Chikhraldara,Classified Banks,5.0
2019,Amravati,Chikhraldara,Branch Offices,7.0
2019,Amravati,Anjangaon Su,Classified Banks,9.0
2019,Amravati,Anjangaon Su,Branch Offices,19.0
2019,Amravati,Achalpur,Classified Banks,14.0
2019,Amravati,Achalpur,Branch Offices,31.0
2019,Amravati,Chandurbazar,Classified Banks,9.0
2019,Amravati,Chandurbazar,Branch Offices,25.0
2019,Amravati,Morshi,Classified Banks,7.0
2019,Amravati,Morshi,Branch Offices,25.0
2019,Amravati,Warud,Classified Banks,12.0
2019,Amravati,Warud,Branch Offices,32.0
2019,Amravati,Tivas,Classified Banks,8.0
2019,Amravati,Tivas,Branch Offices,18.0
2019,Amravati,Amravati,Classified Banks,27.0
2019,Amravati,Amravati,Branch Offices,115.0
2019,Amravati,Bhatkuli,Classified Banks,5.0
2019,Amravati,Bhatkuli,Branch Offices,14.0
2019,Amravati,Daryapur,Classified Banks,6.0
2019,Amravati,Daryapur,Branch Offices,24.0
2019,Amravati,Nandgaon Kh,Classified Banks,7.0
2019,Amravati,Nandgaon Kh,Branch Offices,15.0
2019,Amravati,Chandur Railway,Classified Banks,5.0
2019,Amravati,Chandur Railway,Branch Offices,13.0
2019,Amravati,Dhamangaon Re,Classified Banks,7.0
2019,Amravati,Dhamangaon Re,Branch Offices,19.0
2020,Amravati,Dharani,Classified Banks,4.0
2020,Amravati,Dharani,Branch Offices,8.0
2020,Amravati,Chikhraldara,Classified Banks,5.0
2020,Amravati,Chikhraldara,Branch Offices,7.0
2020,Amravati,Anjangaon Su,Classified Banks,9.0
2020,Amravati,Anjangaon Su,Branch Offices,19.0
2020,Amravati,Achalpur,Classified Banks,14.0
2020,Amravati,Achalpur,Branch Offices,31.0
2020,Amravati,Chandurbazar,Classified Banks,9.0
2020,Amravati,Chandurbazar,Branch Offices,25.0
2020,Amravati,Morshi,Classified Banks,7.0
2020,Amravati,Morshi,Branch Offices,25.0
2020,Amravati,Warud,Classified Banks,12.0
2020,Amravati,Warud,Branch Offices,32.0
2020,Amravati,Tivas,Classified Banks,8.0
2020,Amravati,Tivas,Branch Offices,18.0
2020,Amravati,Amravati,Classified Banks,27.0
2020,Amravati,Amravati,Branch Offices,118.0
2020,Amravati,Bhatkuli,Classified Banks,5.0
2020,Amravati,Bhatkuli,Branch Offices,14.0
2020,Amravati,Daryapur,Classified Banks,6.0
2020,Amravati,Daryapur,Branch Offices,24.0
2020,Amravati,Nandgaon Kh,Classified Banks,7.0
2020,Amravati,Nandgaon Kh,Branch Offices,15.0
2020,Amravati,Chandur Railway,Classified Banks,5.0
2020,Amravati,Chandur Railway,Branch Offices,13.0
2020,Amravati,Dhamangaon Re,Classified Banks,7.0
2020,Amravati,Dhamangaon Re,Branch Offices,19.0
2021,Amravati,Dharani,Classified Banks,4.0
2021,Amravati,Dharani,Branch Offices,8.0
2021,Amravati,Chikhraldara,Classified Banks,5.0
2021,Amravati,Chikhraldara,Branch Offices,8.0
2021,Amravati,Anjangaon Su,Classified Banks,9.0
2021,Amravati,Anjangaon Su,Branch Offices,19.0
2021,Amravati,Achalpur,Classified Banks,14.0
2021,Amravati,Achalpur,Branch Offices,32.0
2021,Amravati,Chandurbazar,Classified Banks,9.0
2021,Amravati,Chandurbazar,Branch Offices,25.0
2021,Amravati,Morshi,Classified Banks,7.0
2021,Amravati,Morshi,Branch Offices,26.0
2021,Amravati,Warud,Classified Banks,12.0
2021,Amravati,Warud,Branch Offices,33.0
2021,Amravati,Tivas,Classified Banks,8.0
2021,Amravati,Tivas,Branch Offices,18.0
2021,Amravati,Amravati,Classified Banks,27.0
2021,Amravati,Amravati,Branch Offices,112.0
2021,Amravati,Bhatkuli,Classified Banks,5.0
2021,Amravati,Bhatkuli,Branch Offices,14.0
2021,Amravati,Daryapur,Classified Banks,6.0
2021,Amravati,Daryapur,Branch Offices,23.0
2021,Amravati,Nandgaon Kh,Classified Banks,7.0
2021,Amravati,Nandgaon Kh,Branch Offices,15.0
2021,Amravati,Chandur Railway,Classified Banks,5.0
2021,Amravati,Chandur Railway,Branch Offices,13.0
2021,Amravati,Dhamangaon Re,Classified Banks,7.0
2021,Amravati,Dhamangaon Re,Branch Offices,18.0
2012,Bhandara,Tumsar,Classified Banks,10.0
2012,Bhandara,Tumsar,Branch Offices,18.0
2012,Bhandara,Mohadi,Classified Banks,4.0
2012,Bhandara,Mohadi,Branch Offices,7.0
2012,Bhandara,Bhandara,Classified Banks,18.0
2012,Bhandara,Bhandara,Branch Offices,32.0
2012,Bhandara,Sakoli,Classified Banks,7.0
2012,Bhandara,Sakoli,Branch Offices,13.0
2012,Bhandara,Lakhani,Classified Banks,3.0
2012,Bhandara,Lakhani,Branch Offices,6.0
2012,Bhandara,Pavani,Classified Banks,5.0
2012,Bhandara,Pavani,Branch Offices,10.0
2012,Bhandara,Lakhandur,Classified Banks,3.0
2012,Bhandara,Lakhandur,Branch Offices,7.0
2013,Bhandara,Tumsar,Classified Banks,15.0
2013,Bhandara,Tumsar,Branch Offices,23.0
2013,Bhandara,Mohadi,Classified Banks,5.0
2013,Bhandara,Mohadi,Branch Offices,8.0
2013,Bhandara,Bhandara,Classified Banks,21.0
2013,Bhandara,Bhandara,Branch Offices,35.0
2013,Bhandara,Sakoli,Classified Banks,8.0
2013,Bhandara,Sakoli,Branch Offices,14.0
2013,Bhandara,Lakhani,Classified Banks,5.0
2013,Bhandara,Lakhani,Branch Offices,8.0
2013,Bhandara,Pavani,Classified Banks,7.0
2013,Bhandara,Pavani,Branch Offices,12.0
2013,Bhandara,Lakhandur,Classified Banks,4.0
2013,Bhandara,Lakhandur,Branch Offices,8.0
2014,Bhandara,Tumsar,Classified Banks,15.0
2014,Bhandara,Tumsar,Branch Offices,24.0
2014,Bhandara,Mohadi,Classified Banks,6.0
2014,Bhandara,Mohadi,Branch Offices,9.0
2014,Bhandara,Bhandara,Classified Banks,22.0
2014,Bhandara,Bhandara,Branch Offices,39.0
2014,Bhandara,Sakoli,Classified Banks,9.0
2014,Bhandara,Sakoli,Branch Offices,15.0
2014,Bhandara,Lakhani,Classified Banks,5.0
2014,Bhandara,Lakhani,Branch Offices,9.0
2014,Bhandara,Pavani,Classified Banks,7.0
2014,Bhandara,Pavani,Branch Offices,13.0
2014,Bhandara,Lakhandur,Classified Banks,4.0
2014,Bhandara,Lakhandur,Branch Offices,8.0
2015,Bhandara,Tumsar,Classified Banks,15.0
2015,Bhandara,Tumsar,Branch Offices,24.0
2015,Bhandara,Mohadi,Classified Banks,8.0
2015,Bhandara,Mohadi,Branch Offices,11.0
2015,Bhandara,Bhandara,Classified Banks,22.0
2015,Bhandara,Bhandara,Branch Offices,39.0
2015,Bhandara,Sakoli,Classified Banks,9.0
2015,Bhandara,Sakoli,Branch Offices,15.0
2015,Bhandara,Lakhani,Classified Banks,5.0
2015,Bhandara,Lakhani,Branch Offices,9.0
2015,Bhandara,Pavani,Classified Banks,7.0
2015,Bhandara,Pavani,Branch Offices,13.0
2015,Bhandara,Lakhandur,Classified Banks,4.0
2015,Bhandara,Lakhandur,Branch Offices,8.0
2016,Bhandara,Tumsar,Classified Banks,15.0
2016,Bhandara,Tumsar,Branch Offices,24.0
2016,Bhandara,Mohadi,Classified Banks,8.0
2016,Bhandara,Mohadi,Branch Offices,11.0
2016,Bhandara,Bhandara,Classified Banks,22.0
2016,Bhandara,Bhandara,Branch Offices,39.0
2016,Bhandara,Sakoli,Classified Banks,9.0
2016,Bhandara,Sakoli,Branch Offices,15.0
2016,Bhandara,Lakhani,Classified Banks,5.0
2016,Bhandara,Lakhani,Branch Offices,9.0
2016,Bhandara,Pavani,Classified Banks,7.0
2016,Bhandara,Pavani,Branch Offices,13.0
2016,Bhandara,Lakhandur,Classified Banks,4.0
2016,Bhandara,Lakhandur,Branch Offices,8.0
2017,Bhandara,Tumsar,Classified Banks,12.0
2017,Bhandara,Tumsar,Branch Offices,20.0
2017,Bhandara,Mohadi,Classified Banks,7.0
2017,Bhandara,Mohadi,Branch Offices,12.0
2017,Bhandara,Bhandara,Classified Banks,21.0
2017,Bhandara,Bhandara,Branch Offices,40.0
2017,Bhandara,Sakoli,Classified Banks,8.0
2017,Bhandara,Sakoli,Branch Offices,13.0
2017,Bhandara,Lakhani,Classified Banks,4.0
2017,Bhandara,Lakhani,Branch Offices,10.0
2017,Bhandara,Pavani,Classified Banks,6.0
2017,Bhandara,Pavani,Branch Offices,11.0
2017,Bhandara,Lakhandur,Classified Banks,3.0
2017,Bhandara,Lakhandur,Branch Offices,7.0
2018,Bhandara,Tumsar,Classified Banks,12.0
2018,Bhandara,Tumsar,Branch Offices,20.0
2018,Bhandara,Mohadi,Classified Banks,7.0
2018,Bhandara,Mohadi,Branch Offices,12.0
2018,Bhandara,Bhandara,Classified Banks,21.0
2018,Bhandara,Bhandara,Branch Offices,40.0
2018,Bhandara,Sakoli,Classified Banks,8.0
2018,Bhandara,Sakoli,Branch Offices,13.0
2018,Bhandara,Lakhani,Classified Banks,4.0
2018,Bhandara,Lakhani,Branch Offices,10.0
2018,Bhandara,Pavani,Classified Banks,6.0
2018,Bhandara,Pavani,Branch Offices,11.0
2018,Bhandara,Lakhandur,Classified Banks,3.0
2018,Bhandara,Lakhandur,Branch Offices,7.0
2019,Bhandara,Tumsar,Classified Banks,12.0
2019,Bhandara,Tumsar,Branch Offices,20.0
2019,Bhandara,Mohadi,Classified Banks,7.0
2019,Bhandara,Mohadi,Branch Offices,12.0
2019,Bhandara,Bhandara,Classified Banks,21.0
2019,Bhandara,Bhandara,Branch Offices,40.0
2019,Bhandara,Sakoli,Classified Banks,8.0
2019,Bhandara,Sakoli,Branch Offices,13.0
2019,Bhandara,Lakhani,Classified Banks,4.0
2019,Bhandara,Lakhani,Branch Offices,10.0
2019,Bhandara,Pavani,Classified Banks,6.0
2019,Bhandara,Pavani,Branch Offices,11.0
2019,Bhandara,Lakhandur,Classified Banks,3.0
2019,Bhandara,Lakhandur,Branch Offices,7.0
2020,Bhandara,Tumsar,Classified Banks,12.0
2020,Bhandara,Tumsar,Branch Offices,20.0
2020,Bhandara,Mohadi,Classified Banks,7.0
2020,Bhandara,Mohadi,Branch Offices,12.0
2020,Bhandara,Bhandara,Classified Banks,21.0
2020,Bhandara,Bhandara,Branch Offices,40.0
2020,Bhandara,Sakoli,Classified Banks,8.0
2020,Bhandara,Sakoli,Branch Offices,13.0
2020,Bhandara,Lakhani,Classified Banks,4.0
2020,Bhandara,Lakhani,Branch Offices,10.0
2020,Bhandara,Pavani,Classified Banks,6.0
2020,Bhandara,Pavani,Branch Offices,11.0
2020,Bhandara,Lakhandur,Classified Banks,3.0
2020,Bhandara,Lakhandur,Branch Offices,7.0
2021,Bhandara,Tumsar,Classified Banks,13.0
2021,Bhandara,Tumsar,Branch Offices,21.0
2021,Bhandara,Mohadi,Classified Banks,7.0
2021,Bhandara,Mohadi,Branch Offices,12.0
2021,Bhandara,Bhandara,Classified Banks,16.0
2021,Bhandara,Bhandara,Branch Offices,33.0
2021,Bhandara,Sakoli,Classified Banks,8.0
2021,Bhandara,Sakoli,Branch Offices,13.0
2021,Bhandara,Lakhani,Classified Banks,4.0
2021,Bhandara,Lakhani,Branch Offices,10.0
2021,Bhandara,Pavani,Classified Banks,7.0
2021,Bhandara,Pavani,Branch Offices,12.0
2021,Bhandara,Lakhandur,Classified Banks,5.0
2021,Bhandara,Lakhandur,Branch Offices,9.0
2013,Buldhana,Jalgaon Jamod,Branch Offices,7.0
2013,Buldhana,Sangrampur,Branch Offices,6.0
2013,Buldhana,Shegaon,Branch Offices,12.0
2013,Buldhana,Nandura,Branch Offices,9.0
2013,Buldhana,Malkapur,Branch Offices,12.0
2013,Buldhana,Motala,Branch Offices,11.0
2013,Buldhana,Khamgaon,Branch Offices,24.0
2013,Buldhana,Mehkar,Branch Offices,11.0
2013,Buldhana,Chikhali,Branch Offices,18.0
2013,Buldhana,Buldana,Branch Offices,23.0
2013,Buldhana,Deulgaon Raja,Branch Offices,8.0
2013,Buldhana,Sindkhed Raja,Branch Offices,7.0
2013,Buldhana,Lonar,Branch Offices,7.0
2014,Buldhana,Jalgaon Jamod,Classified Banks,4.0
2014,Buldhana,Jalgaon Jamod,Branch Offices,7.0
2014,Buldhana,Sangrampur,Classified Banks,4.0
2014,Buldhana,Sangrampur,Branch Offices,6.0
2014,Buldhana,Shegaon,Classified Banks,9.0
2014,Buldhana,Shegaon,Branch Offices,12.0
2014,Buldhana,Nandura,Classified Banks,6.0
2014,Buldhana,Nandura,Branch Offices,9.0
2014,Buldhana,Malkapur,Classified Banks,10.0
2014,Buldhana,Malkapur,Branch Offices,12.0
2014,Buldhana,Motala,Classified Banks,6.0
2014,Buldhana,Motala,Branch Offices,11.0
2014,Buldhana,Khamgaon,Classified Banks,18.0
2014,Buldhana,Khamgaon,Branch Offices,26.0
2014,Buldhana,Mehkar,Classified Banks,5.0
2014,Buldhana,Mehkar,Branch Offices,11.0
2014,Buldhana,Chikhali,Classified Banks,9.0
2014,Buldhana,Chikhali,Branch Offices,18.0
2014,Buldhana,Buldana,Classified Banks,18.0
2014,Buldhana,Buldana,Branch Offices,25.0
2014,Buldhana,Deulgaon Raja,Classified Banks,8.0
2014,Buldhana,Deulgaon Raja,Branch Offices,8.0
2014,Buldhana,Sindkhed Raja,Classified Banks,4.0
2014,Buldhana,Sindkhed Raja,Branch Offices,7.0
2014,Buldhana,Lonar,Classified Banks,4.0
2014,Buldhana,Lonar,Branch Offices,7.0
2015,Buldhana,Jalgaon Jamod,Classified Banks,4.0
2015,Buldhana,Jalgaon Jamod,Branch Offices,7.0
2015,Buldhana,Sangrampur,Classified Banks,4.0
2015,Buldhana,Sangrampur,Branch Offices,6.0
2015,Buldhana,Shegaon,Classified Banks,9.0
2015,Buldhana,Shegaon,Branch Offices,12.0
2015,Buldhana,Nandura,Classified Banks,6.0
2015,Buldhana,Nandura,Branch Offices,9.0
2015,Buldhana,Malkapur,Classified Banks,10.0
2015,Buldhana,Malkapur,Branch Offices,12.0
2015,Buldhana,Motala,Classified Banks,6.0
2015,Buldhana,Motala,Branch Offices,11.0
2015,Buldhana,Khamgaon,Classified Banks,18.0
2015,Buldhana,Khamgaon,Branch Offices,26.0
2015,Buldhana,Mehkar,Classified Banks,5.0
2015,Buldhana,Mehkar,Branch Offices,11.0
2015,Buldhana,Chikhali,Classified Banks,9.0
2015,Buldhana,Chikhali,Branch Offices,18.0
2015,Buldhana,Buldana,Classified Banks,18.0
2015,Buldhana,Buldana,Branch Offices,25.0
2015,Buldhana,Deulgaon Raja,Classified Banks,8.0
2015,Buldhana,Deulgaon Raja,Branch Offices,8.0
2015,Buldhana,Sindkhed Raja,Classified Banks,4.0
2015,Buldhana,Sindkhed Raja,Branch Offices,7.0
2015,Buldhana,Lonar,Classified Banks,4.0
2015,Buldhana,Lonar,Branch Offices,7.0
2016,Buldhana,Jalgaon Jamod,Classified Banks,5.0
2016,Buldhana,Jalgaon Jamod,Branch Offices,13.0
2016,Buldhana,Sangrampur,Classified Banks,4.0
2016,Buldhana,Sangrampur,Branch Offices,11.0
2016,Buldhana,Shegaon,Classified Banks,8.0
2016,Buldhana,Shegaon,Branch Offices,18.0
2016,Buldhana,Nandura,Classified Banks,5.0
2016,Buldhana,Nandura,Branch Offices,14.0
2016,Buldhana,Malkapur,Classified Banks,9.0
2016,Buldhana,Malkapur,Branch Offices,16.0
2016,Buldhana,Motala,Classified Banks,4.0
2016,Buldhana,Motala,Branch Offices,16.0
2016,Buldhana,Khamgaon,Classified Banks,17.0
2016,Buldhana,Khamgaon,Branch Offices,33.0
2016,Buldhana,Mehkar,Classified Banks,5.0
2016,Buldhana,Mehkar,Branch Offices,19.0
2016,Buldhana,Chikhali,Classified Banks,8.0
2016,Buldhana,Chikhali,Branch Offices,27.0
2016,Buldhana,Buldana,Classified Banks,17.0
2016,Buldhana,Buldana,Branch Offices,40.0
2016,Buldhana,Deulgaon Raja,Classified Banks,6.0
2016,Buldhana,Deulgaon Raja,Branch Offices,12.0
2016,Buldhana,Sindkhed Raja,Classified Banks,3.0
2016,Buldhana,Sindkhed Raja,Branch Offices,13.0
2016,Buldhana,Lonar,Classified Banks,3.0
2016,Buldhana,Lonar,Branch Offices,10.0
2017,Buldhana,Jalgaon Jamod,Classified Banks,5.0
2017,Buldhana,Jalgaon Jamod,Branch Offices,13.0
2017,Buldhana,Sangrampur,Classified Banks,6.0
2017,Buldhana,Sangrampur,Branch Offices,12.0
2017,Buldhana,Shegaon,Classified Banks,9.0
2017,Buldhana,Shegaon,Branch Offices,16.0
2017,Buldhana,Nandura,Classified Banks,7.0
2017,Buldhana,Nandura,Branch Offices,15.0
2017,Buldhana,Malkapur,Classified Banks,10.0
2017,Buldhana,Malkapur,Branch Offices,15.0
2017,Buldhana,Motala,Classified Banks,5.0
2017,Buldhana,Motala,Branch Offices,15.0
2017,Buldhana,Khamgaon,Classified Banks,18.0
2017,Buldhana,Khamgaon,Branch Offices,32.0
2017,Buldhana,Mehkar,Classified Banks,7.0
2017,Buldhana,Mehkar,Branch Offices,20.0
2017,Buldhana,Chikhali,Classified Banks,9.0
2017,Buldhana,Chikhali,Branch Offices,26.0
2017,Buldhana,Buldana,Classified Banks,15.0
2017,Buldhana,Buldana,Branch Offices,32.0
2017,Buldhana,Deulgaon Raja,Classified Banks,6.0
2017,Buldhana,Deulgaon Raja,Branch Offices,11.0
2017,Buldhana,Sindkhed Raja,Classified Banks,4.0
2017,Buldhana,Sindkhed Raja,Branch Offices,13.0
2017,Buldhana,Lonar,Classified Banks,4.0
2017,Buldhana,Lonar,Branch Offices,10.0
2018,Buldhana,Jalgaon Jamod,Classified Banks,5.0
2018,Buldhana,Jalgaon Jamod,Branch Offices,13.0
2018,Buldhana,Sangrampur,Classified Banks,6.0
2018,Buldhana,Sangrampur,Branch Offices,12.0
2018,Buldhana,Shegaon,Classified Banks,9.0
2018,Buldhana,Shegaon,Branch Offices,16.0
2018,Buldhana,Nandura,Classified Banks,7.0
2018,Buldhana,Nandura,Branch Offices,15.0
2018,Buldhana,Malkapur,Classified Banks,10.0
2018,Buldhana,Malkapur,Branch Offices,15.0
2018,Buldhana,Motala,Classified Banks,5.0
2018,Buldhana,Motala,Branch Offices,15.0
2018,Buldhana,Khamgaon,Classified Banks,18.0
2018,Buldhana,Khamgaon,Branch Offices,32.0
2018,Buldhana,Mehkar,Classified Banks,7.0
2018,Buldhana,Mehkar,Branch Offices,20.0
2018,Buldhana,Chikhali,Classified Banks,9.0
2018,Buldhana,Chikhali,Branch Offices,26.0
2018,Buldhana,Buldana,Classified Banks,15.0
2018,Buldhana,Buldana,Branch Offices,32.0
2018,Buldhana,Deulgaon Raja,Classified Banks,6.0
2018,Buldhana,Deulgaon Raja,Branch Offices,11.0
2018,Buldhana,Sindkhed Raja,Classified Banks,4.0
2018,Buldhana,Sindkhed Raja,Branch Offices,13.0
2018,Buldhana,Lonar,Classified Banks,4.0
2018,Buldhana,Lonar,Branch Offices,10.0
2019,Buldhana,Jalgaon Jamod,Classified Banks,5.0
2019,Buldhana,Jalgaon Jamod,Branch Offices,13.0
2019,Buldhana,Sangrampur,Classified Banks,6.0
2019,Buldhana,Sangrampur,Branch Offices,12.0
2019,Buldhana,Shegaon,Classified Banks,9.0
2019,Buldhana,Shegaon,Branch Offices,16.0
2019,Buldhana,Nandura,Classified Banks,7.0
2019,Buldhana,Nandura,Branch Offices,15.0
2019,Buldhana,Malkapur,Classified Banks,10.0
2019,Buldhana,Malkapur,Branch Offices,15.0
2019,Buldhana,Motala,Classified Banks,5.0
2019,Buldhana,Motala,Branch Offices,15.0
2019,Buldhana,Khamgaon,Classified Banks,18.0
2019,Buldhana,Khamgaon,Branch Offices,32.0
2019,Buldhana,Mehkar,Classified Banks,7.0
2019,Buldhana,Mehkar,Branch Offices,20.0
2019,Buldhana,Chikhali,Classified Banks,9.0
2019,Buldhana,Chikhali,Branch Offices,26.0
2019,Buldhana,Buldana,Classified Banks,15.0
2019,Buldhana,Buldana,Branch Offices,32.0
2019,Buldhana,Deulgaon Raja,Classified Banks,6.0
2019,Buldhana,Deulgaon Raja,Branch Offices,11.0
2019,Buldhana,Sindkhed Raja,Classified Banks,4.0
2019,Buldhana,Sindkhed Raja,Branch Offices,13.0
2019,Buldhana,Lonar,Classified Banks,4.0
2019,Buldhana,Lonar,Branch Offices,10.0
2020,Buldhana,Jalgaon Jamod,Classified Banks,5.0
2020,Buldhana,Jalgaon Jamod,Branch Offices,13.0
2020,Buldhana,Sangrampur,Classified Banks,6.0
2020,Buldhana,Sangrampur,Branch Offices,12.0
2020,Buldhana,Shegaon,Classified Banks,9.0
2020,Buldhana,Shegaon,Branch Offices,16.0
2020,Buldhana,Nandura,Classified Banks,7.0
2020,Buldhana,Nandura,Branch Offices,15.0
2020,Buldhana,Malkapur,Classified Banks,10.0
2020,Buldhana,Malkapur,Branch Offices,15.0
2020,Buldhana,Motala,Classified Banks,5.0
2020,Buldhana,Motala,Branch Offices,15.0
2020,Buldhana,Khamgaon,Classified Banks,15.0
2020,Buldhana,Khamgaon,Branch Offices,32.0
2020,Buldhana,Mehkar,Classified Banks,7.0
2020,Buldhana,Mehkar,Branch Offices,20.0
2020,Buldhana,Chikhali,Classified Banks,9.0
2020,Buldhana,Chikhali,Branch Offices,26.0
2020,Buldhana,Buldana,Classified Banks,15.0
2020,Buldhana,Buldana,Branch Offices,32.0
2020,Buldhana,Deulgaon Raja,Classified Banks,6.0
2020,Buldhana,Deulgaon Raja,Branch Offices,11.0
2020,Buldhana,Sindkhed Raja,Classified Banks,4.0
2020,Buldhana,Sindkhed Raja,Branch Offices,13.0
2020,Buldhana,Lonar,Classified Banks,4.0
2020,Buldhana,Lonar,Branch Offices,10.0
2021,Buldhana,Jalgaon Jamod,Classified Banks,5.0
