Year,District,Birth Place,Population,Male,Female,Rural Population,Rural Male,Rural Female,Urban Population,Urban Male,Urban Female,Unnamed: 12
2001,Sindhudurg,Himachal Pradesh,12,9,3,8,6,2,4,3,1,
2001,Sindhudurg,Punjab,101,71,30,80,56,24,21,15,6,
2001,Sindhudurg,Chandigarh,15,7,8,6,2,4,9,5,4,
2001,Sindhudurg,Uttarakhand,19,14,5,17,12,5,2,2,0,
2001,Sindhudurg,Haryana,14,10,4,13,9,4,1,1,0,
2001,Sindhudurg,NCT of Delhi,55,30,25,46,26,20,9,4,5,
2001,Sindhudurg,Rajasthan,598,452,146,379,297,82,219,155,64,
2001,Sindhudurg,Uttar Pradesh,957,721,236,661,503,158,296,218,78,
2001,Sindhudurg,Bihar,412,341,71,301,249,52,111,92,19,
2001,Sindhudurg,Sikkim,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Arunachal Pradesh,2,2,0,2,2,0,0,0,0,
2001,Sindhudurg,Nagaland,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Manipur,1,1,0,1,1,0,0,0,0,
2001,Sindhudurg,Mizoram,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Tripura,1,0,1,1,0,1,0,0,0,
2001,Sindhudurg,Meghalaya,3,2,1,3,2,1,0,0,0,
2001,Sindhudurg,Assam,15,6,9,14,6,8,1,0,1,
2001,Sindhudurg,West Bengal,308,243,65,218,167,51,90,76,14,
2001,Sindhudurg,Jharkhand,90,74,16,77,63,14,13,11,2,
2001,Sindhudurg,Odisha,277,240,37,265,231,34,12,9,3,
2001,Sindhudurg,Chhattisgarh,28,16,12,22,12,10,6,4,2,
2001,Sindhudurg,Madhya Pradesh,192,113,79,158,92,66,34,21,13,
2001,Sindhudurg,Gujarat,1080,568,512,833,445,388,247,123,124,
2001,Sindhudurg,Daman & Diu,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Maharashtra,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Andhra Pradesh,772,442,330,689,392,297,83,50,33,
2001,Sindhudurg,Karnataka,22943,11831,11112,17697,9036,8661,5246,2795,2451,
2001,Sindhudurg,Goa,12302,3241,9061,10921,2802,8119,1381,439,942,
2001,Sindhudurg,Lakshadweep,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Kerala,965,659,306,737,498,239,228,161,67,
2001,Sindhudurg,Tamil Nadu,602,266,336,485,192,293,117,74,43,
2001,Sindhudurg,Puducherry,0,0,0,0,0,0,0,0,0,
2001,Sindhudurg,Andaman & Nicobar Islands,0,0,0,0,0,0,0,0,0,
2001,Kolhapur,Jammu & Kashmir,207,126,81,114,71,43,93,55,38,
2001,Kolhapur,Himachal Pradesh,92,73,19,44,37,7,48,36,12,
2001,Kolhapur,Punjab,272,159,113,110,64,46,162,95,67,
2001,Kolhapur,Chandigarh,53,29,24,26,17,9,27,12,15,
2001,Kolhapur,Uttarakhand,81,60,21,35,25,10,46,35,11,
2001,Kolhapur,Haryana,153,93,60,37,28,9,116,65,51,
2001,Kolhapur,NCT of Delhi,279,160,119,96,62,34,183,98,85,
2001,Kolhapur,Rajasthan,11361,6927,4434,535,393,142,10826,6534,4292,
2001,Kolhapur,Uttar Pradesh,5248,3779,1469,1209,892,317,4039,2887,1152,
2001,Kolhapur,Bihar,2235,1711,524,883,700,183,1352,1011,341,
2001,Kolhapur,Sikkim,6,6,0,2,2,0,4,4,0,
2001,Kolhapur,Arunachal Pradesh,9,3,6,5,3,2,4,0,4,
2001,Kolhapur,Nagaland,5,3,2,2,2,0,3,1,2,
2001,Kolhapur,Manipur,14,8,6,4,3,1,10,5,5,
2001,Kolhapur,Mizoram,2,0,2,0,0,0,2,0,2,
2001,Kolhapur,Tripura,5,2,3,4,2,2,1,0,1,
2001,Kolhapur,Meghalaya,8,5,3,4,3,1,4,2,2,
2001,Kolhapur,Assam,90,60,30,33,28,5,57,32,25,
2001,Kolhapur,West Bengal,862,610,252,255,205,50,607,405,202,
2001,Kolhapur,Jharkhand,397,320,77,253,226,27,144,94,50,
2001,Kolhapur,Odisha,354,231,123,198,138,60,156,93,63,
2001,Kolhapur,Chhattisgarh,206,100,106,97,49,48,109,51,58,
2001,Kolhapur,Madhya Pradesh,1341,689,652,356,208,148,985,481,504,
2001,Kolhapur,Gujarat,5131,2572,2559,1322,695,627,3809,1877,1932,
2001,Kolhapur,Daman & Diu,2,0,2,1,0,1,1,0,1,
2001,Kolhapur,Dadra & Nagar Haveli,2,0,2,0,0,0,2,0,2,
2001,Kolhapur,Maharashtra,0,0,0,0,0,0,0,0,0,
2001,Kolhapur,Andhra Pradesh,2556,1418,1138,1232,739,493,1324,679,645,
2001,Kolhapur,Karnataka,231909,90762,141147,130708,45210,85498,101201,45552,55649,
2001,Kolhapur,Goa,1263,528,735,508,229,279,755,299,456,
2001,Kolhapur,Lakshadweep,0,0,0,0,0,0,0,0,0,
2001,Kolhapur,Kerala,1470,1002,468,465,340,125,1005,662,343,
2001,Kolhapur,Tamil Nadu,1404,913,491,337,229,108,1067,684,383,
2001,Kolhapur,Puducherry,17,13,4,0,0,0,17,13,4,
2001,Kolhapur,Andaman & Nicobar Islands,7,2,5,5,1,4,2,1,1,
2001,Sangli,Jammu & Kashmir,118,66,52,50,30,20,68,36,32,
2001,Sangli,Himachal Pradesh,29,15,14,13,4,9,16,11,5,
2001,Sangli,Punjab,178,116,62,95,74,21,83,42,41,
2001,Sangli,Chandigarh,33,16,17,14,5,9,19,11,8,
2001,Sangli,Uttarakhand,47,31,16,22,18,4,25,13,12,
2001,Sangli,Haryana,113,63,50,45,28,17,68,35,33,
2001,Sangli,NCT of Delhi,207,120,87,61,32,29,146,88,58,
2001,Sangli,Rajasthan,1935,1218,717,552,402,150,1383,816,567,
2001,Sangli,Uttar Pradesh,2217,1558,659,596,419,177,1621,1139,482,
2001,Sangli,Bihar,653,508,145,322,269,53,331,239,92,
2001,Sangli,Sikkim,5,4,1,1,0,1,4,4,0,
2001,Sangli,Arunachal Pradesh,9,2,7,4,0,4,5,2,3,
2001,Sangli,Nagaland,2,2,0,1,1,0,1,1,0,
2001,Sangli,Manipur,8,7,1,4,4,0,4,3,1,
2001,Sangli,Mizoram,1,1,0,0,0,0,1,1,0,
2001,Sangli,Tripura,3,2,1,1,1,0,2,1,1,
2001,Sangli,Meghalaya,16,14,2,2,2,0,14,12,2,
2001,Sangli,Assam,54,34,20,33,22,11,21,12,9,
2001,Sangli,West Bengal,731,568,163,357,306,51,374,262,112,
2001,Sangli,Jharkhand,511,472,39,428,416,12,83,56,27,
2001,Sangli,Odisha,536,457,79,462,405,57,74,52,22,
2001,Sangli,Chhattisgarh,187,121,66,146,103,43,41,18,23,
2001,Sangli,Madhya Pradesh,1301,780,521,844,548,296,457,232,225,
2001,Sangli,Gujarat,3857,1863,1994,1004,451,553,2853,1412,1441,
2001,Sangli,Daman & Diu,2,1,1,0,0,0,2,1,1,
2001,Sangli,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,
2001,Sangli,Maharashtra,0,0,0,0,0,0,0,0,0,
2001,Sangli,Andhra Pradesh,2747,1559,1188,1519,950,569,1228,609,619,
2001,Sangli,Karnataka,105687,39441,66246,62157,20864,41293,43530,18577,24953,
2001,Sangli,Goa,433,173,260,105,42,63,328,131,197,
2001,Sangli,Lakshadweep,0,0,0,0,0,0,0,0,0,
2001,Sangli,Kerala,1393,841,552,565,429,136,828,412,416,
2001,Sangli,Tamil Nadu,862,528,334,268,168,100,594,360,234,
2001,Sangli,Puducherry,0,0,0,0,0,0,0,0,0,
2001,Sangli,Andaman & Nicobar Islands,6,4,2,4,3,1,2,1,1,
2011,Nandurbar,Jammu & Kashmir,140,109,31,59,34,25,81,75,6,
2011,Nandurbar,Himachal Pradesh,16,10,6,10,6,4,6,4,2,
2011,Nandurbar,Punjab,45,26,19,15,9,6,30,17,13,
2011,Nandurbar,Chandigarh,8,3,5,1,0,1,7,3,4,
2011,Nandurbar,Uttarakhand,23,9,14,5,2,3,18,7,11,
2011,Nandurbar,Haryana,63,33,30,18,5,13,45,28,17,
2011,Nandurbar,NCT of Delhi,60,35,25,9,7,2,51,28,23,
2011,Nandurbar,Rajasthan,2907,1572,1335,802,433,369,2105,1139,966,
2011,Nandurbar,Uttar Pradesh,2208,1301,907,470,278,192,1738,1023,715,
2011,Nandurbar,Bihar,3673,3468,205,174,129,45,3499,3339,160,
2011,Nandurbar,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Nandurbar,Arunachal Pradesh,4,2,2,2,1,1,2,1,1,
2011,Nandurbar,Nagaland,10,8,2,5,3,2,5,5,0,
2011,Nandurbar,Manipur,46,41,5,7,2,5,39,39,0,
2011,Nandurbar,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Nandurbar,Tripura,1,0,1,1,0,1,0,0,0,
2011,Nandurbar,Meghalaya,3,3,0,0,0,0,3,3,0,
2011,Nandurbar,Assam,1275,1265,10,4,1,3,1271,1264,7,
2011,Nandurbar,West Bengal,421,290,131,52,26,26,369,264,105,
2011,Nandurbar,Jharkhand,181,162,19,5,5,0,176,157,19,
2011,Nandurbar,Odisha,78,43,35,20,11,9,58,32,26,
2011,Nandurbar,Chhattisgarh,108,25,83,26,9,17,82,16,66,
2011,Nandurbar,Madhya Pradesh,19973,5974,13999,14051,3736,10315,5922,2238,3684,
2011,Nandurbar,Gujarat,44804,12263,32541,31632,7150,24482,13172,5113,8059,
2011,Nandurbar,Daman & Diu,5,0,5,4,0,4,1,0,1,
2011,Nandurbar,Dadra & Nagar Haveli,4,1,3,2,0,2,2,1,1,
2011,Nandurbar,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Nandurbar,Andhra Pradesh,301,175,126,92,40,52,209,135,74,
2011,Nandurbar,Karnataka,273,144,129,33,13,20,240,131,109,
2011,Nandurbar,Goa,4,1,3,2,0,2,2,1,1,
2011,Nandurbar,Lakshadweep,9,7,2,8,7,1,1,0,1,
2011,Nandurbar,Kerala,232,110,122,118,55,63,114,55,59,
2011,Nandurbar,Tamil Nadu,160,86,74,78,34,44,82,52,30,
2011,Nandurbar,Puducherry,0,0,0,0,0,0,0,0,0,
2011,Nandurbar,Andaman & Nicobar Islands,1,1,0,0,0,0,1,1,0,
2011,Dhule,Jammu & Kashmir,50,29,21,32,20,12,18,9,9,
2011,Dhule,Himachal Pradesh,25,13,12,2,0,2,23,13,10,
2011,Dhule,Punjab,372,206,166,57,34,23,315,172,143,
2011,Dhule,Chandigarh,5,4,1,2,2,0,3,2,1,
2011,Dhule,Uttarakhand,39,17,22,15,7,8,24,10,14,
2011,Dhule,Haryana,82,44,38,30,17,13,52,27,25,
2011,Dhule,NCT of Delhi,15,13,2,1,1,0,14,12,2,
2011,Dhule,Rajasthan,2743,1510,1233,710,438,272,2033,1072,961,
2011,Dhule,Uttar Pradesh,3347,1866,1481,554,378,176,2793,1488,1305,
2011,Dhule,Bihar,646,434,212,246,184,62,400,250,150,
2011,Dhule,Sikkim,1,0,1,0,0,0,1,0,1,
2011,Dhule,Arunachal Pradesh,3,1,2,2,1,1,1,0,1,
2011,Dhule,Nagaland,14,8,6,12,7,5,2,1,1,
2011,Dhule,Manipur,6,5,1,1,1,0,5,4,1,
2011,Dhule,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Dhule,Tripura,2,2,0,2,2,0,0,0,0,
2011,Dhule,Meghalaya,4,2,2,0,0,0,4,2,2,
2011,Dhule,Assam,34,16,18,11,5,6,23,11,12,
2011,Dhule,West Bengal,426,261,165,97,56,41,329,205,124,
2011,Dhule,Jharkhand,69,42,27,38,26,12,31,16,15,
2011,Dhule,Odisha,153,94,59,63,43,20,90,51,39,
2011,Dhule,Chhattisgarh,154,52,102,51,20,31,103,32,71,
2011,Dhule,Madhya Pradesh,38497,12596,25901,28878,9062,19816,9619,3534,6085,
2011,Dhule,Gujarat,22755,9076,13679,14044,5650,8394,8711,3426,5285,
2011,Dhule,Daman & Diu,10,6,4,5,3,2,5,3,2,
2011,Dhule,Dadra & Nagar Haveli,15,7,8,11,7,4,4,0,4,
2011,Dhule,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Dhule,Andhra Pradesh,414,178,236,91,48,43,323,130,193,
2011,Dhule,Karnataka,421,176,245,115,56,59,306,120,186,
2011,Dhule,Goa,27,9,18,3,2,1,24,7,17,
2011,Dhule,Lakshadweep,3,3,0,1,1,0,2,2,0,
2011,Dhule,Kerala,385,208,177,67,48,19,318,160,158,
2011,Dhule,Tamil Nadu,130,72,58,26,17,9,104,55,49,
2011,Dhule,Puducherry,1,1,0,0,0,0,1,1,0,
2011,Dhule,Andaman & Nicobar Islands,7,1,6,3,1,2,4,0,4,
2011,Jalgaon,Jammu & Kashmir,175,89,86,80,41,39,95,48,47,
2011,Jalgaon,Himachal Pradesh,74,36,38,15,6,9,59,30,29,
2011,Jalgaon,Punjab,611,316,295,136,80,56,475,236,239,
2011,Jalgaon,Chandigarh,18,9,9,5,2,3,13,7,6,
2011,Jalgaon,Uttarakhand,139,79,60,17,11,6,122,68,54,
2011,Jalgaon,Haryana,293,151,142,19,9,10,274,142,132,
2011,Jalgaon,NCT of Delhi,199,96,103,34,22,12,165,74,91,
2011,Jalgaon,Rajasthan,6897,3745,3152,1335,773,562,5562,2972,2590,
2011,Jalgaon,Uttar Pradesh,8688,4649,4039,1089,635,454,7599,4014,3585,
2011,Jalgaon,Bihar,2336,1373,963,432,278,154,1904,1095,809,
2011,Jalgaon,Sikkim,4,1,3,1,0,1,3,1,2,
2011,Jalgaon,Arunachal Pradesh,14,8,6,7,5,2,7,3,4,
2011,Jalgaon,Nagaland,4,2,2,0,0,0,4,2,2,
2011,Jalgaon,Manipur,16,10,6,4,4,0,12,6,6,
2011,Jalgaon,Mizoram,2,0,2,1,0,1,1,0,1,
2011,Jalgaon,Tripura,4,3,1,2,2,0,2,1,1,
2011,Jalgaon,Meghalaya,5,2,3,2,1,1,3,1,2,
2011,Jalgaon,Assam,141,74,67,31,18,13,110,56,54,
2011,Jalgaon,West Bengal,2072,1279,793,189,113,76,1883,1166,717,
2011,Jalgaon,Jharkhand,337,184,153,76,48,28,261,136,125,
2011,Jalgaon,Odisha,289,173,116,31,19,12,258,154,104,
2011,Jalgaon,Chhattisgarh,1161,484,677,375,204,171,786,280,506,
2011,Jalgaon,Madhya Pradesh,110309,42030,68279,73741,28074,45667,36568,13956,22612,
2011,Jalgaon,Gujarat,28904,11541,17363,14750,6105,8645,14154,5436,8718,
2011,Jalgaon,Daman & Diu,15,8,7,12,6,6,3,2,1,
2011,Jalgaon,Dadra & Nagar Haveli,18,12,6,10,8,2,8,4,4,
2011,Jalgaon,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Jalgaon,Andhra Pradesh,1211,487,724,246,98,148,965,389,576,
2011,Jalgaon,Karnataka,936,376,560,239,97,142,697,279,418,
2011,Jalgaon,Goa,65,27,38,34,15,19,31,12,19,
2011,Jalgaon,Lakshadweep,13,9,4,7,4,3,6,5,1,
2011,Jalgaon,Kerala,621,298,323,65,17,48,556,281,275,
2011,Jalgaon,Tamil Nadu,503,277,226,83,52,31,420,225,195,
2011,Jalgaon,Puducherry,2,2,0,0,0,0,2,2,0,
2011,Jalgaon,Andaman & Nicobar Islands,3,2,1,1,1,0,2,1,1,
2011,Buldana,Jammu & Kashmir,76,41,35,47,25,22,29,16,13,
2011,Buldana,Himachal Pradesh,54,31,23,38,23,15,16,8,8,
2011,Buldana,Punjab,302,177,125,155,101,54,147,76,71,
2011,Buldana,Chandigarh,8,4,4,3,1,2,5,3,2,
2011,Buldana,Uttarakhand,27,17,10,13,10,3,14,7,7,
2011,Buldana,Haryana,112,66,46,37,27,10,75,39,36,
2011,Buldana,NCT of Delhi,43,16,27,17,8,9,26,8,18,
2011,Buldana,Rajasthan,2411,1294,1117,731,410,321,1680,884,796,
2011,Buldana,Uttar Pradesh,1743,963,780,632,366,266,1111,597,514,
2011,Buldana,Bihar,445,277,168,226,142,84,219,135,84,
2011,Buldana,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Buldana,Arunachal Pradesh,7,6,1,4,3,1,3,3,0,
2011,Buldana,Nagaland,5,1,4,0,0,0,5,1,4,
2011,Buldana,Manipur,8,5,3,1,1,0,7,4,3,
2011,Buldana,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Buldana,Tripura,3,1,2,3,1,2,0,0,0,
2011,Buldana,Meghalaya,14,9,5,10,7,3,4,2,2,
2011,Buldana,Assam,62,39,23,28,16,12,34,23,11,
2011,Buldana,West Bengal,439,243,196,120,75,45,319,168,151,
2011,Buldana,Jharkhand,130,76,54,77,53,24,53,23,30,
2011,Buldana,Odisha,192,107,85,108,72,36,84,35,49,
2011,Buldana,Chhattisgarh,567,178,389,154,49,105,413,129,284,
2011,Buldana,Madhya Pradesh,17066,6471,10595,11199,4541,6658,5867,1930,3937,
2011,Buldana,Gujarat,3297,1332,1965,1723,698,1025,1574,634,940,
2011,Buldana,Daman & Diu,5,3,2,5,3,2,0,0,0,
2011,Buldana,Dadra & Nagar Haveli,3,1,2,3,1,2,0,0,0,
2011,Buldana,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Buldana,Andhra Pradesh,700,256,444,236,86,150,464,170,294,
2011,Buldana,Karnataka,261,100,161,93,44,49,168,56,112,
2011,Buldana,Goa,18,7,11,12,6,6,6,1,5,
2011,Buldana,Lakshadweep,0,0,0,0,0,0,0,0,0,
2011,Buldana,Kerala,125,60,65,43,22,21,82,38,44,
2011,Buldana,Tamil Nadu,201,104,97,61,31,30,140,73,67,
2011,Buldana,Puducherry,6,5,1,0,0,0,6,5,1,
2011,Buldana,Andaman & Nicobar Islands,3,1,2,2,1,1,1,0,1,
2011,Akola,Jammu & Kashmir,56,36,20,25,20,5,31,16,15,
2011,Akola,Himachal Pradesh,16,8,8,7,3,4,9,5,4,
2011,Akola,Punjab,260,133,127,72,45,27,188,88,100,
2011,Akola,Chandigarh,8,3,5,2,1,1,6,2,4,
2011,Akola,Uttarakhand,40,19,21,6,4,2,34,15,19,
2011,Akola,Haryana,230,109,121,46,18,28,184,91,93,
2011,Akola,NCT of Delhi,61,29,32,12,5,7,49,24,25,
2011,Akola,Rajasthan,2716,1270,1446,363,170,193,2353,1100,1253,
2011,Akola,Uttar Pradesh,4279,2143,2136,638,323,315,3641,1820,1821,
2011,Akola,Bihar,667,366,301,176,104,72,491,262,229,
2011,Akola,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Akola,Arunachal Pradesh,6,4,2,3,2,1,3,2,1,
2011,Akola,Nagaland,1,1,0,0,0,0,1,1,0,
2011,Akola,Manipur,2,1,1,0,0,0,2,1,1,
2011,Akola,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Akola,Tripura,3,1,2,0,0,0,3,1,2,
2011,Akola,Meghalaya,3,1,2,0,0,0,3,1,2,
2011,Akola,Assam,75,52,23,10,5,5,65,47,18,
2011,Akola,West Bengal,671,354,317,72,45,27,599,309,290,
2011,Akola,Jharkhand,127,48,79,20,9,11,107,39,68,
2011,Akola,Odisha,274,113,161,45,24,21,229,89,140,
2011,Akola,Chhattisgarh,1110,289,821,135,41,94,975,248,727,
2011,Akola,Madhya Pradesh,12296,4236,8060,4113,1577,2536,8183,2659,5524,
2011,Akola,Gujarat,3071,1182,1889,599,236,363,2472,946,1526,
2011,Akola,Daman & Diu,3,2,1,3,2,1,0,0,0,
2011,Akola,Dadra & Nagar Haveli,3,2,1,1,1,0,2,1,1,
2011,Akola,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Akola,Andhra Pradesh,1391,463,928,234,83,151,1157,380,777,
2011,Akola,Karnataka,292,114,178,48,19,29,244,95,149,
2011,Akola,Goa,25,10,15,5,1,4,20,9,11,
2011,Akola,Lakshadweep,3,2,1,1,0,1,2,2,0,
2011,Akola,Kerala,208,106,102,32,17,15,176,89,87,
2011,Akola,Tamil Nadu,270,114,156,47,25,22,223,89,134,
2011,Akola,Puducherry,2,1,1,1,0,1,1,1,0,
2011,Akola,Andaman & Nicobar Islands,6,2,4,0,0,0,6,2,4,
2011,Washim,Jammu & Kashmir,160,105,55,140,94,46,20,11,9,
2011,Washim,Himachal Pradesh,28,20,8,22,15,7,6,5,1,
2011,Washim,Punjab,63,31,32,24,16,8,39,15,24,
2011,Washim,Chandigarh,7,2,5,1,0,1,6,2,4,
2011,Washim,Uttarakhand,15,11,4,10,9,1,5,2,3,
2011,Washim,Haryana,13,6,7,6,3,3,7,3,4,
2011,Washim,NCT of Delhi,32,17,15,20,11,9,12,6,6,
2011,Washim,Rajasthan,766,414,352,276,151,125,490,263,227,
2011,Washim,Uttar Pradesh,497,262,235,219,112,107,278,150,128,
2011,Washim,Bihar,101,60,41,39,24,15,62,36,26,
2011,Washim,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Washim,Arunachal Pradesh,2,1,1,1,1,0,1,0,1,
2011,Washim,Nagaland,7,4,3,6,4,2,1,0,1,
2011,Washim,Manipur,0,0,0,0,0,0,0,0,0,
2011,Washim,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Washim,Tripura,0,0,0,0,0,0,0,0,0,
2011,Washim,Meghalaya,0,0,0,0,0,0,0,0,0,
2011,Washim,Assam,9,3,6,5,1,4,4,2,2,
2011,Washim,West Bengal,95,53,42,38,20,18,57,33,24,
2011,Washim,Jharkhand,13,4,9,4,1,3,9,3,6,
2011,Washim,Odisha,26,10,16,8,4,4,18,6,12,
2011,Washim,Chhattisgarh,108,21,87,48,17,31,60,4,56,
2011,Washim,Madhya Pradesh,1849,591,1258,830,295,535,1019,296,723,
2011,Washim,Gujarat,496,207,289,201,92,109,295,115,180,
2011,Washim,Daman & Diu,0,0,0,0,0,0,0,0,0,
2011,Washim,Dadra & Nagar Haveli,1,1,0,0,0,0,1,1,0,
2011,Washim,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Washim,Andhra Pradesh,686,205,481,318,103,215,368,102,266,
2011,Washim,Karnataka,154,55,99,53,14,39,101,41,60,
2011,Washim,Goa,6,1,5,2,0,2,4,1,3,
2011,Washim,Lakshadweep,16,7,9,16,7,9,0,0,0,
2011,Washim,Kerala,60,28,32,18,8,10,42,20,22,
2011,Washim,Tamil Nadu,73,36,37,40,20,20,33,16,17,
2011,Washim,Puducherry,0,0,0,0,0,0,0,0,0,
2011,Washim,Andaman & Nicobar Islands,0,0,0,0,0,0,0,0,0,
2011,Amravati,Jammu & Kashmir,190,125,65,53,23,30,137,102,35,
2011,Amravati,Himachal Pradesh,65,37,28,19,8,11,46,29,17,
2011,Amravati,Punjab,290,152,138,90,56,34,200,96,104,
2011,Amravati,Chandigarh,15,3,12,2,0,2,13,3,10,
2011,Amravati,Uttarakhand,79,41,38,17,9,8,62,32,30,
2011,Amravati,Haryana,126,60,66,28,18,10,98,42,56,
2011,Amravati,NCT of Delhi,188,90,98,42,26,16,146,64,82,
2011,Amravati,Rajasthan,2575,1282,1293,463,236,227,2112,1046,1066,
2011,Amravati,Uttar Pradesh,4304,2266,2038,946,551,395,3358,1715,1643,
2011,Amravati,Bihar,1099,691,408,329,257,72,770,434,336,
2011,Amravati,Sikkim,7,4,3,0,0,0,7,4,3,
2011,Amravati,Arunachal Pradesh,6,5,1,2,1,1,4,4,0,
2011,Amravati,Nagaland,7,3,4,1,0,1,6,3,3,
2011,Amravati,Manipur,8,5,3,1,0,1,7,5,2,
2011,Amravati,Mizoram,7,2,5,3,1,2,4,1,3,
2011,Amravati,Tripura,3,3,0,0,0,0,3,3,0,
2011,Amravati,Meghalaya,20,15,5,4,3,1,16,12,4,
2011,Amravati,Assam,115,81,34,60,50,10,55,31,24,
2011,Amravati,West Bengal,1285,859,426,392,301,91,893,558,335,
2011,Amravati,Jharkhand,484,337,147,260,237,23,224,100,124,
2011,Amravati,Odisha,331,169,162,153,104,49,178,65,113,
2011,Amravati,Chhattisgarh,2135,627,1508,536,223,313,1599,404,1195,
2011,Amravati,Madhya Pradesh,66357,21328,45029,47540,15235,32305,18817,6093,12724,
2011,Amravati,Gujarat,2898,1187,1711,687,252,435,2211,935,1276,
2011,Amravati,Daman & Diu,0,0,0,0,0,0,0,0,0,
2011,Amravati,Dadra & Nagar Haveli,2,0,2,1,0,1,1,0,1,
2011,Amravati,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Amravati,Andhra Pradesh,1933,670,1263,336,110,226,1597,560,1037,
2011,Amravati,Karnataka,324,133,191,43,18,25,281,115,166,
2011,Amravati,Goa,38,13,25,11,3,8,27,10,17,
2011,Amravati,Lakshadweep,7,3,4,6,2,4,1,1,0,
2011,Amravati,Kerala,231,78,153,26,10,16,205,68,137,
2011,Amravati,Tamil Nadu,264,145,119,40,22,18,224,123,101,
2011,Amravati,Puducherry,1,1,0,0,0,0,1,1,0,
2011,Amravati,Andaman & Nicobar Islands,42,33,9,1,1,0,41,32,9,
2011,Wardha,Jammu & Kashmir,184,115,69,117,75,42,67,40,27,
2011,Wardha,Himachal Pradesh,69,33,36,29,17,12,40,16,24,
2011,Wardha,Punjab,314,151,163,87,48,39,227,103,124,
2011,Wardha,Chandigarh,67,25,42,24,11,13,43,14,29,
2011,Wardha,Uttarakhand,73,41,32,29,15,14,44,26,18,
2011,Wardha,Haryana,212,96,116,69,39,30,143,57,86,
2011,Wardha,NCT of Delhi,250,109,141,59,24,35,191,85,106,
2011,Wardha,Rajasthan,1676,891,785,378,228,150,1298,663,635,
2011,Wardha,Uttar Pradesh,3508,1921,1587,986,573,413,2522,1348,1174,
2011,Wardha,Bihar,1938,1216,722,795,523,272,1143,693,450,
2011,Wardha,Sikkim,2,0,2,0,0,0,2,0,2,
2011,Wardha,Arunachal Pradesh,9,4,5,4,3,1,5,1,4,
2011,Wardha,Nagaland,26,7,19,16,5,11,10,2,8,
2011,Wardha,Manipur,13,2,11,1,0,1,12,2,10,
2011,Wardha,Mizoram,19,6,13,0,0,0,19,6,13,
2011,Wardha,Tripura,12,7,5,2,1,1,10,6,4,
2011,Wardha,Meghalaya,8,3,5,3,0,3,5,3,2,
2011,Wardha,Assam,85,39,46,30,13,17,55,26,29,
2011,Wardha,West Bengal,867,502,365,313,185,128,554,317,237,
2011,Wardha,Jharkhand,672,440,232,211,160,51,461,280,181,
2011,Wardha,Odisha,495,256,239,146,85,61,349,171,178,
2011,Wardha,Chhattisgarh,3388,1481,1907,1627,834,793,1761,647,1114,
2011,Wardha,Madhya Pradesh,14230,6194,8036,6790,2958,3832,7440,3236,4204,
2011,Wardha,Gujarat,1479,646,833,432,206,226,1047,440,607,
2011,Wardha,Daman & Diu,1,0,1,1,0,1,0,0,0,
2011,Wardha,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,
2011,Wardha,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Wardha,Andhra Pradesh,1863,784,1079,666,320,346,1197,464,733,
2011,Wardha,Karnataka,326,155,171,87,44,43,239,111,128,
2011,Wardha,Goa,16,7,9,10,6,4,6,1,5,
2011,Wardha,Lakshadweep,10,6,4,9,6,3,1,0,1,
2011,Wardha,Kerala,632,225,407,171,45,126,461,180,281,
2011,Wardha,Tamil Nadu,336,174,162,69,40,29,267,134,133,
2011,Wardha,Puducherry,0,0,0,0,0,0,0,0,0,
2011,Wardha,Andaman & Nicobar Islands,7,2,5,3,1,2,4,1,3,
2011,Nagpur,Jammu & Kashmir,576,297,279,60,40,20,516,257,259,
2011,Nagpur,Himachal Pradesh,731,355,376,42,21,21,689,334,355,
2011,Nagpur,Punjab,5114,2596,2518,365,234,131,4749,2362,2387,
